,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),GM per Emp,Sales Order per Emp,Sales Order Items per Emp,Sales Order Delivery per Emp,Non-Sales Order Delivery per Emp,Delivery Lines per Emp,Deliver Docs per Emp,RSO per Emp,Sales per Emp,High Sales Weight,Equal Sales and GM Weight,Equal Weights
CHVA201808,22,Richmond,CHVA,Chantilly,201808,R,R,R,R,Q,R,R,Q,R,C,C,C
CHVA201809,22,Richmond,CHVA,Chantilly,201809,R,R,R,R,P,R,R,Q,R,C,C,C
CHVA201810,22,Richmond,CHVA,Chantilly,201810,R,R,R,R,Q,R,R,Q,Q,C,C,C
CHVA201811,22,Richmond,CHVA,Chantilly,201811,R,R,S,R,Q,R,R,Q,R,C,C,C
CHVA201812,22,Richmond,CHVA,Chantilly,201812,Q,R,R,R,Q,R,R,Q,P,B,B,B
CHVA201901,22,Richmond,CHVA,Chantilly,201901,R,R,R,R,P,R,R,Q,Q,C,C,C
CHVA201902,22,Richmond,CHVA,Chantilly,201902,R,R,R,R,Q,R,R,Q,Q,C,C,C
CHVA201903,22,Richmond,CHVA,Chantilly,201903,R,R,R,R,Q,R,R,Q,Q,C,C,C
GRNC201701,22,Richmond,GRNC,Greensboro,201701,Q,Q,Q,R,P,R,R,R,P,B,B,B
GRNC201702,22,Richmond,GRNC,Greensboro,201702,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201703,22,Richmond,GRNC,Greensboro,201703,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201704,22,Richmond,GRNC,Greensboro,201704,Q,Q,Q,R,P,R,R,R,R,C,B,B
GRNC201705,22,Richmond,GRNC,Greensboro,201705,Q,Q,R,R,Q,R,R,Q,Q,B,B,B
GRNC201706,22,Richmond,GRNC,Greensboro,201706,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201707,22,Richmond,GRNC,Greensboro,201707,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201708,22,Richmond,GRNC,Greensboro,201708,Q,Q,Q,R,R,R,R,R,Q,B,B,B
GRNC201709,22,Richmond,GRNC,Greensboro,201709,P,Q,Q,R,Q,R,R,R,P,B,B,B
GRNC201710,22,Richmond,GRNC,Greensboro,201710,Q,Q,Q,R,Q,R,R,R,P,B,B,B
GRNC201711,22,Richmond,GRNC,Greensboro,201711,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201712,22,Richmond,GRNC,Greensboro,201712,Q,Q,Q,R,Q,R,R,R,P,B,B,B
GRNC201801,22,Richmond,GRNC,Greensboro,201801,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201802,22,Richmond,GRNC,Greensboro,201802,Q,Q,Q,R,R,R,R,R,Q,B,B,B
GRNC201803,22,Richmond,GRNC,Greensboro,201803,Q,Q,Q,R,R,R,R,R,Q,B,B,B
GRNC201804,22,Richmond,GRNC,Greensboro,201804,Q,Q,R,R,R,R,R,R,Q,B,B,C
GRNC201805,22,Richmond,GRNC,Greensboro,201805,Q,Q,R,R,R,R,R,R,Q,B,B,C
GRNC201806,22,Richmond,GRNC,Greensboro,201806,Q,Q,R,R,Q,R,R,R,Q,B,B,C
GRNC201807,22,Richmond,GRNC,Greensboro,201807,R,Q,R,R,Q,R,R,R,R,C,C,C
GRNC201808,22,Richmond,GRNC,Greensboro,201808,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201809,22,Richmond,GRNC,Greensboro,201809,P,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201810,22,Richmond,GRNC,Greensboro,201810,Q,Q,Q,R,R,R,R,R,Q,B,B,B
GRNC201811,22,Richmond,GRNC,Greensboro,201811,Q,Q,Q,R,R,R,R,R,Q,B,B,B
GRNC201812,22,Richmond,GRNC,Greensboro,201812,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201901,22,Richmond,GRNC,Greensboro,201901,P,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201902,22,Richmond,GRNC,Greensboro,201902,P,Q,Q,R,Q,R,R,R,Q,B,B,B
GRNC201903,22,Richmond,GRNC,Greensboro,201903,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
HAVA201701,22,Richmond,HAVA,Hampton,201701,P,R,Q,Q,R,Q,R,Q,Q,B,B,B
HAVA201702,22,Richmond,HAVA,Hampton,201702,R,Q,R,R,R,R,R,Q,Q,C,C,C
HAVA201703,22,Richmond,HAVA,Hampton,201703,Q,Q,R,R,Q,R,R,Q,P,B,B,B
HAVA201704,22,Richmond,HAVA,Hampton,201704,Q,Q,Q,R,R,R,R,Q,Q,B,B,B
HAVA201705,22,Richmond,HAVA,Hampton,201705,Q,Q,Q,R,R,R,R,Q,Q,B,B,B
HAVA201706,22,Richmond,HAVA,Hampton,201706,Q,R,R,S,R,S,S,Q,R,C,C,C
HAVA201707,22,Richmond,HAVA,Hampton,201707,Q,Q,R,R,Q,R,R,Q,P,B,B,B
HAVA201708,22,Richmond,HAVA,Hampton,201708,R,R,R,R,R,R,R,Q,R,C,C,C
HAVA201709,22,Richmond,HAVA,Hampton,201709,Q,R,R,R,Q,R,R,Q,Q,B,B,C
HAVA201710,22,Richmond,HAVA,Hampton,201710,R,R,R,R,S,R,R,Q,R,C,C,C
HAVA201711,22,Richmond,HAVA,Hampton,201711,P,P,P,Q,R,Q,Q,R,Q,B,B,B
HAVA201712,22,Richmond,HAVA,Hampton,201712,P,P,Q,Q,Q,Q,Q,Q,P,A,A,A
HAVA201801,22,Richmond,HAVA,Hampton,201801,P,P,P,P,P,P,Q,Q,P,A,A,A
HAVA201802,22,Richmond,HAVA,Hampton,201802,P,P,P,P,Q,P,Q,Q,P,A,A,A
HAVA201803,22,Richmond,HAVA,Hampton,201803,P,P,P,Q,P,Q,Q,R,P,A,A,A
HAVA201804,22,Richmond,HAVA,Hampton,201804,P,R,Q,R,R,R,R,Q,Q,B,B,B
HAVA201805,22,Richmond,HAVA,Hampton,201805,Q,R,R,R,R,R,R,Q,Q,B,B,C
HAVA201806,22,Richmond,HAVA,Hampton,201806,R,R,R,R,R,R,R,Q,Q,C,C,C
HAVA201807,22,Richmond,HAVA,Hampton,201807,R,R,R,S,R,S,S,Q,R,C,C,D
HAVA201808,22,Richmond,HAVA,Hampton,201808,R,R,R,S,R,S,S,Q,R,C,C,D
HAVA201809,22,Richmond,HAVA,Hampton,201809,R,R,R,S,S,S,R,Q,R,C,D,D
HAVA201810,22,Richmond,HAVA,Hampton,201810,R,R,R,R,S,R,S,Q,R,C,C,C
HAVA201811,22,Richmond,HAVA,Hampton,201811,R,R,R,R,S,R,R,Q,R,C,C,C
HAVA201812,22,Richmond,HAVA,Hampton,201812,Q,R,R,R,Q,R,R,Q,R,C,C,C
HAVA201901,22,Richmond,HAVA,Hampton,201901,Q,Q,Q,R,R,R,R,Q,R,C,C,C
HAVA201902,22,Richmond,HAVA,Hampton,201902,Q,Q,Q,Q,R,Q,R,Q,R,B,B,B
HAVA201903,22,Richmond,HAVA,Hampton,201903,R,R,R,R,R,R,R,Q,R,C,C,C
HCVA201701,22,Richmond,HCVA,Harrisonbrug,201701,P,P,P,P,P,P,P,R,P,A,A,A
HCVA201702,22,Richmond,HCVA,Harrisonbrug,201702,Q,Q,Q,Q,P,Q,P,R,P,A,A,A
HCVA201703,22,Richmond,HCVA,Harrisonbrug,201703,Q,Q,R,Q,P,Q,Q,R,Q,B,B,B
HCVA201704,22,Richmond,HCVA,Harrisonbrug,201704,R,Q,Q,Q,Q,Q,P,R,R,C,C,B
HCVA201705,22,Richmond,HCVA,Harrisonbrug,201705,Q,Q,R,Q,R,Q,Q,R,Q,B,B,B
HCVA201706,22,Richmond,HCVA,Harrisonbrug,201706,Q,Q,Q,P,Q,P,P,Q,Q,B,B,A
HCVA201707,22,Richmond,HCVA,Harrisonbrug,201707,P,Q,Q,P,Q,P,P,Q,P,A,A,A
HCVA201708,22,Richmond,HCVA,Harrisonbrug,201708,R,Q,Q,Q,R,Q,P,R,Q,B,B,B
HCVA201709,22,Richmond,HCVA,Harrisonbrug,201709,Q,R,R,Q,Q,Q,Q,Q,P,B,B,B
HCVA201710,22,Richmond,HCVA,Harrisonbrug,201710,R,Q,Q,P,Q,P,Q,R,Q,B,B,B
HCVA201711,22,Richmond,HCVA,Harrisonbrug,201711,Q,R,R,Q,Q,Q,Q,Q,Q,B,B,B
HCVA201712,22,Richmond,HCVA,Harrisonbrug,201712,R,R,R,Q,R,Q,Q,Q,Q,B,B,C
HCVA201801,22,Richmond,HCVA,Harrisonbrug,201801,Q,Q,Q,P,Q,P,Q,Q,Q,B,B,B
HCVA201802,22,Richmond,HCVA,Harrisonbrug,201802,Q,Q,Q,Q,R,Q,Q,Q,Q,B,B,B
HCVA201803,22,Richmond,HCVA,Harrisonbrug,201803,R,Q,R,Q,R,Q,Q,Q,R,C,C,C
HCVA201804,22,Richmond,HCVA,Harrisonbrug,201804,Q,Q,R,Q,R,Q,Q,R,Q,B,B,B
HCVA201805,22,Richmond,HCVA,Harrisonbrug,201805,P,P,P,P,P,P,P,R,P,A,A,A
HCVA201806,22,Richmond,HCVA,Harrisonbrug,201806,P,P,P,P,P,P,P,R,P,A,A,A
HCVA201807,22,Richmond,HCVA,Harrisonbrug,201807,P,P,P,P,P,P,P,R,P,A,A,A
HCVA201808,22,Richmond,HCVA,Harrisonbrug,201808,P,P,P,P,P,P,P,R,P,A,A,A
HCVA201809,22,Richmond,HCVA,Harrisonbrug,201809,P,P,P,P,P,P,P,R,P,A,A,A
HCVA201810,22,Richmond,HCVA,Harrisonbrug,201810,P,P,P,P,P,P,P,R,P,A,A,A
HCVA201811,22,Richmond,HCVA,Harrisonbrug,201811,P,P,P,P,P,P,P,R,P,A,A,A
HCVA201812,22,Richmond,HCVA,Harrisonbrug,201812,P,P,P,P,Q,P,P,R,P,A,A,A
HCVA201901,22,Richmond,HCVA,Harrisonbrug,201901,P,P,P,P,Q,P,P,R,P,A,A,A
HCVA201902,22,Richmond,HCVA,Harrisonbrug,201902,P,P,P,P,Q,P,P,R,P,A,A,A
HCVA201903,22,Richmond,HCVA,Harrisonbrug,201903,P,Q,Q,Q,R,Q,Q,Q,P,A,A,B
LAMD201701,22,Richmond,LAMD,Lanham,201701,P,P,P,S,P,R,R,Q,P,A,A,B
LAMD201702,22,Richmond,LAMD,Lanham,201702,P,P,P,S,P,R,R,Q,P,A,A,B
LAMD201703,22,Richmond,LAMD,Lanham,201703,P,P,P,S,P,R,R,R,P,A,A,B
LAMD201704,22,Richmond,LAMD,Lanham,201704,P,P,P,R,Q,R,R,R,P,A,A,B
LAMD201705,22,Richmond,LAMD,Lanham,201705,P,P,Q,S,Q,S,R,Q,P,B,B,B
LAMD201706,22,Richmond,LAMD,Lanham,201706,P,Q,Q,S,Q,S,R,Q,P,B,B,B
LAMD201707,22,Richmond,LAMD,Lanham,201707,P,P,Q,S,Q,S,R,Q,P,B,B,B
LAMD201708,22,Richmond,LAMD,Lanham,201708,P,P,P,R,P,R,R,R,P,A,A,A
LAMD201709,22,Richmond,LAMD,Lanham,201709,P,P,P,R,P,R,R,R,P,A,A,A
LAMD201710,22,Richmond,LAMD,Lanham,201710,P,P,P,R,P,R,R,Q,P,A,A,A
LAMD201711,22,Richmond,LAMD,Lanham,201711,P,Q,Q,S,Q,S,R,Q,P,B,B,B
LAMD201712,22,Richmond,LAMD,Lanham,201712,P,Q,Q,S,Q,S,R,Q,P,B,B,B
LAMD201801,22,Richmond,LAMD,Lanham,201801,P,P,P,R,Q,R,R,R,P,A,A,B
LAMD201802,22,Richmond,LAMD,Lanham,201802,P,P,P,R,P,R,Q,R,P,A,A,A
LAMD201803,22,Richmond,LAMD,Lanham,201803,P,P,P,R,P,R,R,R,P,A,A,A
LAMD201804,22,Richmond,LAMD,Lanham,201804,P,P,P,R,Q,R,R,R,P,A,A,B
LAMD201805,22,Richmond,LAMD,Lanham,201805,P,P,P,R,P,R,R,R,P,A,A,A
LAMD201806,22,Richmond,LAMD,Lanham,201806,P,P,P,R,P,Q,Q,R,P,A,A,A
LAMD201807,22,Richmond,LAMD,Lanham,201807,P,P,P,R,P,R,Q,R,P,A,A,A
LAMD201808,22,Richmond,LAMD,Lanham,201808,P,P,P,R,P,R,Q,R,P,A,A,A
LAMD201809,22,Richmond,LAMD,Lanham,201809,P,P,P,R,P,R,Q,R,P,A,A,A
LAMD201810,22,Richmond,LAMD,Lanham,201810,P,P,P,R,P,R,Q,R,P,A,A,A
LAMD201811,22,Richmond,LAMD,Lanham,201811,P,P,P,R,P,R,Q,R,P,A,A,A
LAMD201812,22,Richmond,LAMD,Lanham,201812,P,Q,P,R,P,R,Q,R,P,A,A,A
LAMD201901,22,Richmond,LAMD,Lanham,201901,P,P,P,R,P,R,Q,R,P,A,A,A
LAMD201902,22,Richmond,LAMD,Lanham,201902,P,P,P,R,P,R,Q,R,P,A,A,A
LAMD201903,22,Richmond,LAMD,Lanham,201903,P,P,P,R,P,R,Q,R,P,A,A,A
MONC201701,22,Richmond,MONC,Monroe,201701,R,R,R,R,R,R,R,Q,R,C,C,C
MONC201702,22,Richmond,MONC,Monroe,201702,R,R,R,R,R,R,R,Q,R,C,C,C
MONC201703,22,Richmond,MONC,Monroe,201703,R,R,R,R,R,R,R,Q,R,C,C,C
MONC201704,22,Richmond,MONC,Monroe,201704,R,R,R,R,S,R,R,Q,R,C,C,C
MONC201705,22,Richmond,MONC,Monroe,201705,S,S,R,R,R,R,S,Q,S,D,D,D
MONC201706,22,Richmond,MONC,Monroe,201706,R,S,R,R,R,R,S,Q,R,C,C,C
MONC201707,22,Richmond,MONC,Monroe,201707,R,R,R,R,R,R,S,Q,R,C,C,C
MONC201708,22,Richmond,MONC,Monroe,201708,Q,R,R,R,R,R,S,Q,Q,C,C,C
MONC201709,22,Richmond,MONC,Monroe,201709,R,R,R,R,S,R,S,Q,R,C,C,C
MONC201710,22,Richmond,MONC,Monroe,201710,R,R,R,R,S,R,S,Q,R,C,C,C
MONC201711,22,Richmond,MONC,Monroe,201711,R,R,R,R,R,R,S,Q,R,C,C,C
MONC201712,22,Richmond,MONC,Monroe,201712,R,R,R,R,R,R,S,Q,R,C,C,C
MONC201801,22,Richmond,MONC,Monroe,201801,R,R,R,R,R,R,R,Q,R,C,C,C
MONC201802,22,Richmond,MONC,Monroe,201802,Q,R,Q,R,R,R,R,R,R,C,C,C
MONC201803,22,Richmond,MONC,Monroe,201803,Q,R,R,R,S,R,S,Q,Q,C,C,C
MONC201804,22,Richmond,MONC,Monroe,201804,Q,R,R,R,S,R,S,Q,R,C,C,C
MONC201805,22,Richmond,MONC,Monroe,201805,Q,R,R,R,R,R,R,Q,Q,B,B,C
MONC201806,22,Richmond,MONC,Monroe,201806,Q,R,R,R,S,R,R,Q,Q,B,C,C
MONC201807,22,Richmond,MONC,Monroe,201807,R,R,R,R,S,R,S,Q,R,C,C,C
MONC201808,22,Richmond,MONC,Monroe,201808,Q,R,R,R,R,R,R,Q,Q,B,B,C
MONC201809,22,Richmond,MONC,Monroe,201809,R,R,R,R,S,R,S,Q,R,C,C,C
MONC201810,22,Richmond,MONC,Monroe,201810,R,S,R,R,S,R,S,Q,R,C,C,D
MONC201811,22,Richmond,MONC,Monroe,201811,R,R,R,R,S,R,R,Q,R,C,C,C
MONC201812,22,Richmond,MONC,Monroe,201812,R,R,R,R,S,R,R,Q,R,C,C,C
MONC201901,22,Richmond,MONC,Monroe,201901,Q,R,R,R,S,R,R,Q,R,C,C,C
MONC201902,22,Richmond,MONC,Monroe,201902,Q,R,R,R,S,R,R,Q,R,C,C,C
MONC201903,22,Richmond,MONC,Monroe,201903,Q,R,R,R,R,R,R,Q,R,C,C,C
NOVA201701,22,Richmond,NOVA,Norfolk,201701,Q,R,R,R,R,R,R,Q,Q,B,B,C
NOVA201702,22,Richmond,NOVA,Norfolk,201702,Q,Q,R,R,R,R,R,R,Q,B,B,C
NOVA201703,22,Richmond,NOVA,Norfolk,201703,R,R,R,R,R,R,R,Q,R,C,C,C
NOVA201704,22,Richmond,NOVA,Norfolk,201704,R,R,R,R,R,R,R,Q,R,C,C,C
NOVA201705,22,Richmond,NOVA,Norfolk,201705,R,R,R,R,R,R,R,Q,R,C,C,C
NOVA201706,22,Richmond,NOVA,Norfolk,201706,Q,R,R,R,R,R,R,Q,R,C,C,C
NOVA201707,22,Richmond,NOVA,Norfolk,201707,R,Q,R,R,R,R,R,R,R,C,C,C
NOVA201708,22,Richmond,NOVA,Norfolk,201708,Q,R,R,R,R,R,R,R,Q,B,C,C
NOVA201709,22,Richmond,NOVA,Norfolk,201709,Q,Q,R,R,Q,R,R,Q,R,C,C,C
NOVA201710,22,Richmond,NOVA,Norfolk,201710,P,R,R,R,R,R,R,Q,P,B,B,B
NOVA201711,22,Richmond,NOVA,Norfolk,201711,Q,Q,R,R,R,R,R,Q,Q,B,B,C
NOVA201712,22,Richmond,NOVA,Norfolk,201712,R,R,R,R,R,R,R,Q,R,C,C,C
NOVA201801,22,Richmond,NOVA,Norfolk,201801,R,R,R,R,R,R,R,Q,R,C,C,C
NOVA201802,22,Richmond,NOVA,Norfolk,201802,R,R,R,R,R,R,R,Q,R,C,C,C
NOVA201803,22,Richmond,NOVA,Norfolk,201803,Q,Q,R,R,R,R,R,Q,Q,B,B,C
NOVA201804,22,Richmond,NOVA,Norfolk,201804,Q,Q,R,R,R,R,R,R,Q,B,B,C
NOVA201805,22,Richmond,NOVA,Norfolk,201805,Q,Q,R,R,R,R,R,Q,R,C,C,C
NOVA201806,22,Richmond,NOVA,Norfolk,201806,Q,Q,Q,R,R,R,R,R,Q,B,B,B
NOVA201807,22,Richmond,NOVA,Norfolk,201807,Q,Q,R,R,R,R,R,Q,Q,B,B,C
NOVA201808,22,Richmond,NOVA,Norfolk,201808,Q,Q,Q,R,Q,R,R,Q,Q,B,B,B
NOVA201809,22,Richmond,NOVA,Norfolk,201809,P,Q,Q,R,R,R,R,R,P,B,B,B
NOVA201810,22,Richmond,NOVA,Norfolk,201810,Q,Q,Q,R,R,R,R,Q,Q,B,B,B
NOVA201811,22,Richmond,NOVA,Norfolk,201811,Q,Q,R,R,R,R,R,Q,R,C,C,C
NOVA201812,22,Richmond,NOVA,Norfolk,201812,R,Q,R,R,R,R,R,R,R,C,C,C
NOVA201901,22,Richmond,NOVA,Norfolk,201901,Q,Q,R,R,S,R,R,Q,R,C,C,C
NOVA201902,22,Richmond,NOVA,Norfolk,201902,Q,Q,R,R,Q,R,R,R,R,C,C,C
NOVA201903,22,Richmond,NOVA,Norfolk,201903,Q,Q,R,R,R,R,R,Q,Q,B,B,C
RANC201701,22,Richmond,RANC,Raleigh,201701,Q,R,R,R,R,R,R,Q,Q,B,B,C
RANC201702,22,Richmond,RANC,Raleigh,201702,Q,Q,R,R,S,R,R,Q,Q,B,C,C
RANC201703,22,Richmond,RANC,Raleigh,201703,Q,R,R,R,S,R,R,Q,Q,B,C,C
RANC201704,22,Richmond,RANC,Raleigh,201704,Q,R,R,R,R,R,R,Q,Q,B,B,C
RANC201705,22,Richmond,RANC,Raleigh,201705,Q,Q,Q,R,R,R,R,R,Q,B,B,B
RANC201706,22,Richmond,RANC,Raleigh,201706,P,Q,R,R,R,R,R,R,P,B,B,B
RANC201707,22,Richmond,RANC,Raleigh,201707,Q,R,R,R,R,R,R,Q,Q,B,B,C
RANC201708,22,Richmond,RANC,Raleigh,201708,Q,R,R,R,R,R,R,Q,Q,B,B,C
RANC201709,22,Richmond,RANC,Raleigh,201709,Q,Q,R,R,R,R,R,Q,Q,B,B,C
RANC201710,22,Richmond,RANC,Raleigh,201710,Q,R,R,R,R,R,R,Q,Q,B,B,C
RANC201711,22,Richmond,RANC,Raleigh,201711,Q,R,R,R,R,R,R,Q,Q,B,B,C
RANC201712,22,Richmond,RANC,Raleigh,201712,Q,R,R,R,R,R,R,Q,Q,B,B,C
RANC201801,22,Richmond,RANC,Raleigh,201801,P,R,R,R,R,R,R,Q,Q,B,B,C
RANC201802,22,Richmond,RANC,Raleigh,201802,Q,Q,R,R,R,R,R,R,Q,B,B,C
RANC201803,22,Richmond,RANC,Raleigh,201803,P,R,R,R,R,R,R,Q,Q,B,B,C
RANC201804,22,Richmond,RANC,Raleigh,201804,Q,R,R,R,R,R,R,Q,Q,B,B,C
RANC201805,22,Richmond,RANC,Raleigh,201805,Q,Q,Q,R,Q,R,R,R,Q,B,B,B
RANC201806,22,Richmond,RANC,Raleigh,201806,Q,R,R,R,R,R,R,Q,Q,B,B,C
RANC201807,22,Richmond,RANC,Raleigh,201807,P,Q,R,R,Q,R,R,R,Q,B,B,B
RANC201808,22,Richmond,RANC,Raleigh,201808,P,Q,R,R,R,R,R,R,Q,B,B,B
RANC201809,22,Richmond,RANC,Raleigh,201809,P,Q,R,R,R,R,R,Q,P,B,B,B
RANC201810,22,Richmond,RANC,Raleigh,201810,Q,R,R,R,R,R,R,R,Q,B,C,C
RANC201811,22,Richmond,RANC,Raleigh,201811,P,R,R,R,R,R,R,Q,P,B,B,B
RANC201812,22,Richmond,RANC,Raleigh,201812,P,Q,R,R,Q,R,R,Q,Q,B,B,B
RANC201901,22,Richmond,RANC,Raleigh,201901,Q,Q,R,R,R,R,R,Q,R,C,C,C
RANC201902,22,Richmond,RANC,Raleigh,201902,P,P,Q,Q,R,Q,Q,R,Q,B,B,B
RANC201903,22,Richmond,RANC,Raleigh,201903,R,R,R,R,Q,R,R,Q,R,C,C,C
RIVA201701,22,Richmond,RIVA,Richmond Zone,201701,P,P,P,R,P,R,R,R,P,A,A,A
RIVA201702,22,Richmond,RIVA,Richmond Zone,201702,P,P,P,R,Q,R,R,R,P,A,A,B
RIVA201703,22,Richmond,RIVA,Richmond Zone,201703,P,P,P,R,P,R,R,R,P,A,A,A
RIVA201704,22,Richmond,RIVA,Richmond Zone,201704,P,P,P,R,P,R,R,R,P,A,A,A
RIVA201705,22,Richmond,RIVA,Richmond Zone,201705,P,P,P,R,P,R,R,Q,P,A,A,A
RIVA201706,22,Richmond,RIVA,Richmond Zone,201706,P,P,P,R,P,R,R,R,P,A,A,A
RIVA201707,22,Richmond,RIVA,Richmond Zone,201707,P,P,P,R,P,R,R,R,P,A,A,A
RIVA201708,22,Richmond,RIVA,Richmond Zone,201708,P,P,P,R,P,R,R,R,P,A,A,A
RIVA201709,22,Richmond,RIVA,Richmond Zone,201709,P,P,P,R,P,R,R,Q,P,A,A,A
RIVA201710,22,Richmond,RIVA,Richmond Zone,201710,P,P,P,R,Q,R,R,R,P,A,A,B
RIVA201711,22,Richmond,RIVA,Richmond Zone,201711,P,P,P,R,Q,R,R,R,P,A,A,B
RIVA201712,22,Richmond,RIVA,Richmond Zone,201712,P,P,P,R,P,R,R,R,P,A,A,A
RIVA201801,22,Richmond,RIVA,Richmond Zone,201801,P,P,P,R,Q,R,R,R,P,A,A,B
RIVA201802,22,Richmond,RIVA,Richmond Zone,201802,P,P,P,R,P,R,Q,R,P,A,A,A
RIVA201803,22,Richmond,RIVA,Richmond Zone,201803,P,P,P,Q,P,Q,Q,R,P,A,A,A
RIVA201804,22,Richmond,RIVA,Richmond Zone,201804,P,P,P,Q,P,Q,P,R,P,A,A,A
RIVA201805,22,Richmond,RIVA,Richmond Zone,201805,P,P,P,Q,P,Q,Q,R,P,A,A,A
RIVA201806,22,Richmond,RIVA,Richmond Zone,201806,P,P,P,P,P,P,Q,R,P,A,A,A
RIVA201807,22,Richmond,RIVA,Richmond Zone,201807,P,P,P,P,P,P,Q,R,P,A,A,A
RIVA201808,22,Richmond,RIVA,Richmond Zone,201808,P,P,P,P,P,P,P,R,P,A,A,A
RIVA201809,22,Richmond,RIVA,Richmond Zone,201809,P,P,P,Q,P,P,P,R,P,A,A,A
RIVA201810,22,Richmond,RIVA,Richmond Zone,201810,P,P,P,P,P,P,P,R,P,A,A,A
RIVA201811,22,Richmond,RIVA,Richmond Zone,201811,P,P,P,P,P,P,P,R,P,A,A,A
RIVA201812,22,Richmond,RIVA,Richmond Zone,201812,P,P,P,Q,P,Q,Q,R,P,A,A,A
RIVA201901,22,Richmond,RIVA,Richmond Zone,201901,P,P,P,Q,P,Q,Q,R,P,A,A,A
RIVA201902,22,Richmond,RIVA,Richmond Zone,201902,P,P,P,Q,P,P,P,R,P,A,A,A
RIVA201903,22,Richmond,RIVA,Richmond Zone,201903,P,P,P,Q,P,P,Q,R,P,A,A,A
ROVA201701,22,Richmond,ROVA,Roanoke,201701,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201702,22,Richmond,ROVA,Roanoke,201702,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201703,22,Richmond,ROVA,Roanoke,201703,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201704,22,Richmond,ROVA,Roanoke,201704,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201705,22,Richmond,ROVA,Roanoke,201705,S,R,R,R,R,R,R,Q,S,D,D,D
ROVA201706,22,Richmond,ROVA,Roanoke,201706,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201707,22,Richmond,ROVA,Roanoke,201707,R,R,S,R,S,S,R,Q,S,D,D,D
ROVA201708,22,Richmond,ROVA,Roanoke,201708,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201709,22,Richmond,ROVA,Roanoke,201709,R,R,S,R,S,R,R,Q,S,D,D,D
ROVA201710,22,Richmond,ROVA,Roanoke,201710,R,R,S,R,S,R,R,Q,S,D,D,D
ROVA201711,22,Richmond,ROVA,Roanoke,201711,R,R,S,R,Q,R,R,Q,R,C,C,C
ROVA201712,22,Richmond,ROVA,Roanoke,201712,R,R,R,R,S,S,R,Q,R,C,C,C
ROVA201801,22,Richmond,ROVA,Roanoke,201801,R,R,R,R,S,R,R,Q,R,C,C,C
ROVA201802,22,Richmond,ROVA,Roanoke,201802,R,R,S,R,S,R,R,Q,S,D,D,D
ROVA201803,22,Richmond,ROVA,Roanoke,201803,R,R,S,R,R,R,R,Q,R,C,C,C
ROVA201804,22,Richmond,ROVA,Roanoke,201804,R,R,S,R,S,R,R,Q,R,C,C,C
ROVA201805,22,Richmond,ROVA,Roanoke,201805,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201806,22,Richmond,ROVA,Roanoke,201806,R,R,S,R,R,R,R,Q,R,C,C,C
ROVA201807,22,Richmond,ROVA,Roanoke,201807,Q,R,R,R,R,R,R,Q,Q,B,B,C
ROVA201808,22,Richmond,ROVA,Roanoke,201808,Q,R,R,R,R,R,R,Q,R,C,C,C
ROVA201809,22,Richmond,ROVA,Roanoke,201809,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201810,22,Richmond,ROVA,Roanoke,201810,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201811,22,Richmond,ROVA,Roanoke,201811,R,R,S,S,R,S,S,Q,R,D,D,D
ROVA201812,22,Richmond,ROVA,Roanoke,201812,R,R,S,S,S,S,R,Q,R,C,D,D
ROVA201901,22,Richmond,ROVA,Roanoke,201901,R,R,R,R,R,R,R,Q,Q,C,C,C
ROVA201902,22,Richmond,ROVA,Roanoke,201902,R,R,R,R,R,R,R,Q,R,C,C,C
ROVA201903,22,Richmond,ROVA,Roanoke,201903,R,Q,R,R,R,R,R,Q,R,C,C,C
WINC201701,22,Richmond,WINC,Wilmington,201701,R,R,S,R,R,R,R,Q,Q,C,C,C
WINC201702,22,Richmond,WINC,Wilmington,201702,R,R,S,R,R,R,R,Q,R,C,C,C
WINC201703,22,Richmond,WINC,Wilmington,201703,R,R,S,S,R,R,R,Q,R,C,C,C
WINC201704,22,Richmond,WINC,Wilmington,201704,Q,R,R,R,Q,R,R,Q,Q,B,B,C
