,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),Number of Delivery Lines (SO),Sales $ per branch,GM $ per branch,RSO by plant,GMR,Sales Order - RSO,Equal Weights,High Sales and GM Weight,High GMR
DAIA201708,31,Chicago,DAIA,Davenport,201708,40.0,30.0,30.0,20.0,30.0,20.0,28.5,29.5,29.5
DAIA201709,31,Chicago,DAIA,Davenport,201709,40.0,20.0,20.0,30.0,30.0,20.0,26.5,25.0,25.5
DAIA201710,31,Chicago,DAIA,Davenport,201710,40.0,20.0,20.0,20.0,30.0,20.0,25.0,24.5,25.0
DAIA201711,31,Chicago,DAIA,Davenport,201711,30.0,20.0,20.0,30.0,30.0,20.0,25.0,24.5,25.0
DAIA201712,31,Chicago,DAIA,Davenport,201712,40.0,20.0,20.0,40.0,30.0,20.0,28.0,25.5,26.0
DAIA201801,31,Chicago,DAIA,Davenport,201801,30.0,20.0,20.0,30.0,20.0,20.0,23.0,21.0,21.0
DAIA201802,31,Chicago,DAIA,Davenport,201802,30.0,20.0,20.0,20.0,20.0,20.0,21.5,20.5,20.5
DAIA201803,31,Chicago,DAIA,Davenport,201803,40.0,20.0,20.0,30.0,30.0,30.0,28.0,25.5,26.0
DAIA201804,31,Chicago,DAIA,Davenport,201804,40.0,30.0,20.0,30.0,20.0,30.0,27.5,23.0,24.5
DAIA201805,31,Chicago,DAIA,Davenport,201805,40.0,40.0,30.0,40.0,20.0,30.0,32.5,28.5,29.5
DAIA201806,31,Chicago,DAIA,Davenport,201806,40.0,30.0,30.0,30.0,30.0,20.0,30.0,30.0,30.0
DAIA201807,31,Chicago,DAIA,Davenport,201807,40.0,30.0,30.0,20.0,20.0,20.0,26.5,26.0,25.5
DAIA201808,31,Chicago,DAIA,Davenport,201808,40.0,30.0,30.0,40.0,30.0,30.0,33.0,31.0,31.0
DAIA201809,31,Chicago,DAIA,Davenport,201809,40.0,30.0,30.0,30.0,20.0,20.0,28.0,26.5,26.0
DAIA201810,31,Chicago,DAIA,Davenport,201810,40.0,30.0,30.0,40.0,30.0,30.0,33.0,31.0,31.0
DAIA201811,31,Chicago,DAIA,Davenport,201811,40.0,20.0,20.0,20.0,30.0,20.0,25.0,24.5,25.0
DAIA201812,31,Chicago,DAIA,Davenport,201812,40.0,20.0,20.0,30.0,30.0,20.0,26.5,25.0,25.5
DAIA201901,31,Chicago,DAIA,Davenport,201901,40.0,30.0,30.0,30.0,20.0,20.0,28.0,26.5,26.0
DAIA201902,31,Chicago,DAIA,Davenport,201902,40.0,20.0,20.0,30.0,30.0,20.0,26.5,25.0,25.5
DAIA201903,31,Chicago,DAIA,Davenport,201903,30.0,20.0,20.0,20.0,30.0,20.0,23.5,24.0,24.5
EPIL201701,31,Chicago,EPIL,East Peoria,201701,20.0,20.0,20.0,40.0,30.0,30.0,26.5,25.0,25.5
EPIL201702,31,Chicago,EPIL,East Peoria,201702,20.0,20.0,20.0,40.0,30.0,20.0,25.0,24.5,25.0
EPIL201703,31,Chicago,EPIL,East Peoria,201703,30.0,20.0,20.0,40.0,30.0,30.0,28.0,25.5,26.0
EPIL201704,31,Chicago,EPIL,East Peoria,201704,20.0,20.0,20.0,40.0,30.0,20.0,25.0,24.5,25.0
EPIL201705,31,Chicago,EPIL,East Peoria,201705,30.0,20.0,20.0,40.0,20.0,30.0,26.0,22.0,22.0
EPIL201706,31,Chicago,EPIL,East Peoria,201706,30.0,20.0,20.0,40.0,30.0,30.0,28.0,25.5,26.0
EPIL201707,31,Chicago,EPIL,East Peoria,201707,30.0,20.0,20.0,30.0,20.0,30.0,24.5,21.5,21.5
EPIL201708,31,Chicago,EPIL,East Peoria,201708,30.0,30.0,30.0,40.0,20.0,30.0,29.5,27.0,26.5
EPIL201709,31,Chicago,EPIL,East Peoria,201709,30.0,20.0,20.0,30.0,30.0,30.0,26.5,25.0,25.5
EPIL201710,31,Chicago,EPIL,East Peoria,201710,30.0,20.0,30.0,40.0,30.0,30.0,30.0,29.5,28.0
EPIL201711,31,Chicago,EPIL,East Peoria,201711,30.0,20.0,20.0,40.0,30.0,30.0,28.0,25.5,26.0
EPIL201712,31,Chicago,EPIL,East Peoria,201712,30.0,20.0,30.0,40.0,30.0,30.0,30.0,29.5,28.0
EPIL201801,31,Chicago,EPIL,East Peoria,201801,30.0,20.0,20.0,40.0,30.0,30.0,28.0,25.5,26.0
EPIL201802,31,Chicago,EPIL,East Peoria,201802,30.0,30.0,20.0,30.0,20.0,30.0,26.0,22.5,24.0
EPIL201803,31,Chicago,EPIL,East Peoria,201803,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
EPIL201804,31,Chicago,EPIL,East Peoria,201804,30.0,20.0,20.0,30.0,30.0,30.0,26.5,25.0,25.5
EPIL201805,31,Chicago,EPIL,East Peoria,201805,30.0,20.0,30.0,40.0,30.0,30.0,30.0,29.5,28.0
EPIL201806,31,Chicago,EPIL,East Peoria,201806,30.0,30.0,20.0,30.0,20.0,30.0,26.0,22.5,24.0
EPIL201807,31,Chicago,EPIL,East Peoria,201807,30.0,30.0,30.0,40.0,30.0,30.0,31.5,30.5,30.5
EPIL201808,31,Chicago,EPIL,East Peoria,201808,30.0,20.0,30.0,40.0,30.0,30.0,30.0,29.5,28.0
EPIL201809,31,Chicago,EPIL,East Peoria,201809,30.0,20.0,20.0,30.0,30.0,30.0,26.5,25.0,25.5
EPIL201810,31,Chicago,EPIL,East Peoria,201810,30.0,30.0,30.0,40.0,30.0,30.0,31.5,30.5,30.5
EPIL201811,31,Chicago,EPIL,East Peoria,201811,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
EPIL201812,31,Chicago,EPIL,East Peoria,201812,30.0,20.0,20.0,40.0,30.0,20.0,26.5,25.0,25.5
EPIL201901,31,Chicago,EPIL,East Peoria,201901,20.0,20.0,20.0,30.0,30.0,30.0,25.0,24.5,25.0
EPIL201902,31,Chicago,EPIL,East Peoria,201902,20.0,20.0,20.0,30.0,20.0,20.0,21.5,20.5,20.5
EPIL201903,31,Chicago,EPIL,East Peoria,201903,20.0,30.0,30.0,30.0,30.0,30.0,28.5,29.5,29.5
FWIN201701,31,Chicago,FWIN,Fort Wayne,201701,30.0,20.0,30.0,20.0,30.0,20.0,25.5,28.0,26.5
FWIN201702,31,Chicago,FWIN,Fort Wayne,201702,30.0,30.0,30.0,30.0,30.0,20.0,28.5,29.5,29.5
FWIN201703,31,Chicago,FWIN,Fort Wayne,201703,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
FWIN201704,31,Chicago,FWIN,Fort Wayne,201704,30.0,30.0,30.0,20.0,30.0,20.0,27.0,29.0,29.0
FWIN201705,31,Chicago,FWIN,Fort Wayne,201705,30.0,30.0,30.0,20.0,30.0,30.0,28.5,29.5,29.5
FWIN201706,31,Chicago,FWIN,Fort Wayne,201706,30.0,40.0,40.0,30.0,20.0,30.0,31.5,31.5,30.5
FWIN201707,31,Chicago,FWIN,Fort Wayne,201707,30.0,30.0,30.0,20.0,30.0,20.0,27.0,29.0,29.0
FWIN201708,31,Chicago,FWIN,Fort Wayne,201708,40.0,30.0,30.0,40.0,20.0,30.0,31.0,27.5,27.0
FWIN201709,31,Chicago,FWIN,Fort Wayne,201709,30.0,30.0,30.0,20.0,30.0,20.0,27.0,29.0,29.0
FWIN201710,31,Chicago,FWIN,Fort Wayne,201710,40.0,30.0,30.0,30.0,30.0,30.0,31.5,30.5,30.5
FWIN201711,31,Chicago,FWIN,Fort Wayne,201711,30.0,20.0,20.0,30.0,30.0,30.0,26.5,25.0,25.5
FWIN201712,31,Chicago,FWIN,Fort Wayne,201712,40.0,30.0,40.0,20.0,30.0,20.0,30.5,33.5,31.5
FWIN201801,31,Chicago,FWIN,Fort Wayne,201801,40.0,20.0,20.0,30.0,30.0,30.0,28.0,25.5,26.0
FWIN201802,31,Chicago,FWIN,Fort Wayne,201802,40.0,20.0,30.0,30.0,30.0,30.0,30.0,29.5,28.0
FWIN201803,31,Chicago,FWIN,Fort Wayne,201803,30.0,20.0,20.0,30.0,30.0,30.0,26.5,25.0,25.5
FWIN201804,31,Chicago,FWIN,Fort Wayne,201804,30.0,20.0,30.0,30.0,30.0,30.0,28.5,29.0,27.5
FWIN201805,31,Chicago,FWIN,Fort Wayne,201805,30.0,20.0,20.0,30.0,20.0,30.0,24.5,21.5,21.5
FWIN201806,31,Chicago,FWIN,Fort Wayne,201806,30.0,30.0,30.0,20.0,20.0,30.0,26.5,26.0,25.5
FWIN201807,31,Chicago,FWIN,Fort Wayne,201807,40.0,40.0,40.0,30.0,30.0,30.0,35.0,35.5,35.0
FWIN201808,31,Chicago,FWIN,Fort Wayne,201808,40.0,40.0,40.0,30.0,20.0,30.0,33.0,32.0,31.0
FWIN201809,31,Chicago,FWIN,Fort Wayne,201809,40.0,30.0,20.0,30.0,20.0,30.0,27.5,23.0,24.5
FWIN201810,31,Chicago,FWIN,Fort Wayne,201810,40.0,40.0,40.0,30.0,30.0,30.0,35.0,35.5,35.0
FWIN201811,31,Chicago,FWIN,Fort Wayne,201811,40.0,30.0,30.0,40.0,20.0,20.0,29.5,27.0,26.5
FWIN201812,31,Chicago,FWIN,Fort Wayne,201812,40.0,30.0,30.0,30.0,30.0,20.0,30.0,30.0,30.0
FWIN201901,31,Chicago,FWIN,Fort Wayne,201901,30.0,20.0,20.0,30.0,30.0,30.0,26.5,25.0,25.5
FWIN201902,31,Chicago,FWIN,Fort Wayne,201902,30.0,30.0,30.0,30.0,20.0,20.0,26.5,26.0,25.5
FWIN201903,31,Chicago,FWIN,Fort Wayne,201903,40.0,30.0,30.0,40.0,30.0,30.0,33.0,31.0,31.0
GHIL201701,31,Chicago,GHIL,Glendale Heights,201701,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201702,31,Chicago,GHIL,Glendale Heights,201702,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GHIL201703,31,Chicago,GHIL,Glendale Heights,201703,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201704,31,Chicago,GHIL,Glendale Heights,201704,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GHIL201705,31,Chicago,GHIL,Glendale Heights,201705,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201706,31,Chicago,GHIL,Glendale Heights,201706,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201707,31,Chicago,GHIL,Glendale Heights,201707,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201708,31,Chicago,GHIL,Glendale Heights,201708,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201709,31,Chicago,GHIL,Glendale Heights,201709,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201710,31,Chicago,GHIL,Glendale Heights,201710,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201711,31,Chicago,GHIL,Glendale Heights,201711,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201712,31,Chicago,GHIL,Glendale Heights,201712,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GHIL201801,31,Chicago,GHIL,Glendale Heights,201801,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201802,31,Chicago,GHIL,Glendale Heights,201802,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201803,31,Chicago,GHIL,Glendale Heights,201803,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201804,31,Chicago,GHIL,Glendale Heights,201804,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201805,31,Chicago,GHIL,Glendale Heights,201805,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201806,31,Chicago,GHIL,Glendale Heights,201806,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201807,31,Chicago,GHIL,Glendale Heights,201807,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201808,31,Chicago,GHIL,Glendale Heights,201808,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201809,31,Chicago,GHIL,Glendale Heights,201809,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201810,31,Chicago,GHIL,Glendale Heights,201810,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201811,31,Chicago,GHIL,Glendale Heights,201811,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201812,31,Chicago,GHIL,Glendale Heights,201812,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201901,31,Chicago,GHIL,Glendale Heights,201901,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201902,31,Chicago,GHIL,Glendale Heights,201902,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GHIL201903,31,Chicago,GHIL,Glendale Heights,201903,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GRMI201701,31,Chicago,GRMI,Grand Rapids Walker,201701,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GRMI201702,31,Chicago,GRMI,Grand Rapids Walker,201702,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201703,31,Chicago,GRMI,Grand Rapids Walker,201703,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GRMI201704,31,Chicago,GRMI,Grand Rapids Walker,201704,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201705,31,Chicago,GRMI,Grand Rapids Walker,201705,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201706,31,Chicago,GRMI,Grand Rapids Walker,201706,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201707,31,Chicago,GRMI,Grand Rapids Walker,201707,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GRMI201708,31,Chicago,GRMI,Grand Rapids Walker,201708,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201709,31,Chicago,GRMI,Grand Rapids Walker,201709,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201710,31,Chicago,GRMI,Grand Rapids Walker,201710,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201711,31,Chicago,GRMI,Grand Rapids Walker,201711,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201712,31,Chicago,GRMI,Grand Rapids Walker,201712,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201801,31,Chicago,GRMI,Grand Rapids Walker,201801,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201802,31,Chicago,GRMI,Grand Rapids Walker,201802,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201803,31,Chicago,GRMI,Grand Rapids Walker,201803,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201804,31,Chicago,GRMI,Grand Rapids Walker,201804,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
GRMI201805,31,Chicago,GRMI,Grand Rapids Walker,201805,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201806,31,Chicago,GRMI,Grand Rapids Walker,201806,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201807,31,Chicago,GRMI,Grand Rapids Walker,201807,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201808,31,Chicago,GRMI,Grand Rapids Walker,201808,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201809,31,Chicago,GRMI,Grand Rapids Walker,201809,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201810,31,Chicago,GRMI,Grand Rapids Walker,201810,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201811,31,Chicago,GRMI,Grand Rapids Walker,201811,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201812,31,Chicago,GRMI,Grand Rapids Walker,201812,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201901,31,Chicago,GRMI,Grand Rapids Walker,201901,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201902,31,Chicago,GRMI,Grand Rapids Walker,201902,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
GRMI201903,31,Chicago,GRMI,Grand Rapids Walker,201903,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
HAIN201701,31,Chicago,HAIN,Hammond,201701,40.0,20.0,20.0,20.0,20.0,30.0,24.5,21.5,21.5
HAIN201702,31,Chicago,HAIN,Hammond,201702,40.0,20.0,20.0,30.0,30.0,30.0,28.0,25.5,26.0
HAIN201703,31,Chicago,HAIN,Hammond,201703,40.0,30.0,30.0,30.0,30.0,30.0,31.5,30.5,30.5
HAIN201704,31,Chicago,HAIN,Hammond,201704,40.0,30.0,30.0,30.0,30.0,30.0,31.5,30.5,30.5
HAIN201705,31,Chicago,HAIN,Hammond,201705,40.0,20.0,20.0,20.0,30.0,30.0,26.5,25.0,25.5
HAIN201706,31,Chicago,HAIN,Hammond,201706,40.0,20.0,30.0,20.0,30.0,30.0,28.5,29.0,27.5
HAIN201707,31,Chicago,HAIN,Hammond,201707,40.0,30.0,30.0,30.0,20.0,30.0,29.5,27.0,26.5
HAIN201708,31,Chicago,HAIN,Hammond,201708,40.0,30.0,30.0,30.0,30.0,30.0,31.5,30.5,30.5
HAIN201709,31,Chicago,HAIN,Hammond,201709,40.0,20.0,30.0,20.0,30.0,30.0,28.5,29.0,27.5
HAIN201710,31,Chicago,HAIN,Hammond,201710,40.0,30.0,30.0,30.0,30.0,30.0,31.5,30.5,30.5
HAIN201711,31,Chicago,HAIN,Hammond,201711,40.0,30.0,30.0,30.0,20.0,30.0,29.5,27.0,26.5
HAIN201712,31,Chicago,HAIN,Hammond,201712,40.0,30.0,30.0,20.0,20.0,30.0,28.0,26.5,26.0
HAIN201801,31,Chicago,HAIN,Hammond,201801,40.0,20.0,20.0,30.0,30.0,30.0,28.0,25.5,26.0
HAIN201802,31,Chicago,HAIN,Hammond,201802,40.0,30.0,30.0,20.0,20.0,30.0,28.0,26.5,26.0
HAIN201803,31,Chicago,HAIN,Hammond,201803,40.0,30.0,30.0,20.0,20.0,30.0,28.0,26.5,26.0
HAIN201804,31,Chicago,HAIN,Hammond,201804,40.0,20.0,30.0,20.0,30.0,30.0,28.5,29.0,27.5
HAIN201805,31,Chicago,HAIN,Hammond,201805,40.0,30.0,30.0,20.0,30.0,30.0,30.0,30.0,30.0
HAIN201806,31,Chicago,HAIN,Hammond,201806,40.0,30.0,40.0,20.0,30.0,30.0,32.0,34.0,32.0
HAIN201807,31,Chicago,HAIN,Hammond,201807,40.0,30.0,30.0,20.0,30.0,30.0,30.0,30.0,30.0
HAIN201808,31,Chicago,HAIN,Hammond,201808,40.0,30.0,30.0,20.0,30.0,30.0,30.0,30.0,30.0
HAIN201809,31,Chicago,HAIN,Hammond,201809,40.0,30.0,30.0,20.0,30.0,30.0,30.0,30.0,30.0
HAIN201810,31,Chicago,HAIN,Hammond,201810,40.0,30.0,30.0,30.0,30.0,30.0,31.5,30.5,30.5
HAIN201811,31,Chicago,HAIN,Hammond,201811,40.0,40.0,30.0,20.0,20.0,30.0,29.5,27.5,28.5
HAIN201812,31,Chicago,HAIN,Hammond,201812,40.0,20.0,20.0,30.0,20.0,20.0,24.5,21.5,21.5
HAIN201901,31,Chicago,HAIN,Hammond,201901,40.0,20.0,20.0,20.0,20.0,30.0,24.5,21.5,21.5
HAIN201902,31,Chicago,HAIN,Hammond,201902,40.0,20.0,20.0,20.0,30.0,30.0,26.5,25.0,25.5
HAIN201903,31,Chicago,HAIN,Hammond,201903,40.0,30.0,30.0,20.0,30.0,30.0,30.0,30.0,30.0
ININ201701,31,Chicago,ININ,Indianapolis,201701,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
ININ201702,31,Chicago,ININ,Indianapolis,201702,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201703,31,Chicago,ININ,Indianapolis,201703,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201704,31,Chicago,ININ,Indianapolis,201704,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201705,31,Chicago,ININ,Indianapolis,201705,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201706,31,Chicago,ININ,Indianapolis,201706,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201707,31,Chicago,ININ,Indianapolis,201707,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
ININ201708,31,Chicago,ININ,Indianapolis,201708,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201709,31,Chicago,ININ,Indianapolis,201709,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201710,31,Chicago,ININ,Indianapolis,201710,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201711,31,Chicago,ININ,Indianapolis,201711,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201712,31,Chicago,ININ,Indianapolis,201712,40.0,40.0,40.0,30.0,20.0,40.0,34.5,32.5,31.5
ININ201801,31,Chicago,ININ,Indianapolis,201801,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201802,31,Chicago,ININ,Indianapolis,201802,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201803,31,Chicago,ININ,Indianapolis,201803,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201804,31,Chicago,ININ,Indianapolis,201804,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201805,31,Chicago,ININ,Indianapolis,201805,40.0,40.0,40.0,40.0,30.0,40.0,38.0,36.5,36.0
ININ201806,31,Chicago,ININ,Indianapolis,201806,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201807,31,Chicago,ININ,Indianapolis,201807,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201808,31,Chicago,ININ,Indianapolis,201808,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201809,31,Chicago,ININ,Indianapolis,201809,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201810,31,Chicago,ININ,Indianapolis,201810,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201811,31,Chicago,ININ,Indianapolis,201811,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201812,31,Chicago,ININ,Indianapolis,201812,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201901,31,Chicago,ININ,Indianapolis,201901,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201902,31,Chicago,ININ,Indianapolis,201902,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
ININ201903,31,Chicago,ININ,Indianapolis,201903,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
KAMI201701,31,Chicago,KAMI,Kalamazoo,201701,20.0,20.0,10.0,20.0,20.0,20.0,18.0,16.0,18.0
KAMI201702,31,Chicago,KAMI,Kalamazoo,201702,30.0,10.0,10.0,30.0,20.0,10.0,18.0,15.5,16.0
KAMI201703,31,Chicago,KAMI,Kalamazoo,201703,30.0,20.0,20.0,20.0,20.0,20.0,21.5,20.5,20.5
KAMI201704,31,Chicago,KAMI,Kalamazoo,201704,30.0,10.0,20.0,20.0,30.0,10.0,20.5,22.5,21.5
KAMI201705,31,Chicago,KAMI,Kalamazoo,201705,30.0,20.0,20.0,30.0,20.0,20.0,23.0,21.0,21.0
KAMI201706,31,Chicago,KAMI,Kalamazoo,201706,30.0,30.0,20.0,20.0,20.0,20.0,23.0,21.5,23.0
KAMI201707,31,Chicago,KAMI,Kalamazoo,201707,30.0,20.0,20.0,40.0,20.0,10.0,23.0,21.0,21.0
KAMI201708,31,Chicago,KAMI,Kalamazoo,201708,30.0,20.0,20.0,30.0,30.0,20.0,25.0,24.5,25.0
KAMI201709,31,Chicago,KAMI,Kalamazoo,201709,30.0,10.0,10.0,30.0,20.0,10.0,18.0,15.5,16.0
KAMI201710,31,Chicago,KAMI,Kalamazoo,201710,30.0,10.0,10.0,30.0,20.0,10.0,18.0,15.5,16.0
KAMI201711,31,Chicago,KAMI,Kalamazoo,201711,20.0,20.0,10.0,30.0,20.0,10.0,18.0,16.0,18.0
KAMI201712,31,Chicago,KAMI,Kalamazoo,201712,20.0,20.0,20.0,20.0,20.0,10.0,18.5,19.5,19.5
KAMI201801,31,Chicago,KAMI,Kalamazoo,201801,20.0,10.0,10.0,30.0,20.0,20.0,18.0,15.5,16.0
KAMI201802,31,Chicago,KAMI,Kalamazoo,201802,20.0,10.0,10.0,30.0,40.0,10.0,20.5,22.0,23.5
KAMI201803,31,Chicago,KAMI,Kalamazoo,201803,20.0,10.0,10.0,30.0,30.0,20.0,20.0,19.0,20.0
KAMI201804,31,Chicago,KAMI,Kalamazoo,201804,20.0,10.0,10.0,20.0,20.0,10.0,15.0,14.5,15.0
KAMI201805,31,Chicago,KAMI,Kalamazoo,201805,20.0,10.0,10.0,30.0,20.0,20.0,18.0,15.5,16.0
KAMI201806,31,Chicago,KAMI,Kalamazoo,201806,30.0,20.0,20.0,20.0,20.0,20.0,21.5,20.5,20.5
KAMI201807,31,Chicago,KAMI,Kalamazoo,201807,30.0,20.0,20.0,20.0,20.0,20.0,21.5,20.5,20.5
KAMI201808,31,Chicago,KAMI,Kalamazoo,201808,30.0,20.0,10.0,30.0,10.0,20.0,19.0,13.5,15.0
KAMI201809,31,Chicago,KAMI,Kalamazoo,201809,30.0,20.0,10.0,30.0,20.0,20.0,21.0,17.0,19.0
KAMI201810,31,Chicago,KAMI,Kalamazoo,201810,30.0,20.0,20.0,30.0,30.0,20.0,25.0,24.5,25.0
KAMI201811,31,Chicago,KAMI,Kalamazoo,201811,20.0,10.0,10.0,20.0,20.0,10.0,15.0,14.5,15.0
KAMI201812,31,Chicago,KAMI,Kalamazoo,201812,20.0,10.0,10.0,20.0,20.0,10.0,15.0,14.5,15.0
KAMI201901,31,Chicago,KAMI,Kalamazoo,201901,20.0,10.0,10.0,20.0,20.0,20.0,16.5,15.0,15.5
KAMI201902,31,Chicago,KAMI,Kalamazoo,201902,20.0,10.0,10.0,20.0,20.0,10.0,15.0,14.5,15.0
KAMI201903,31,Chicago,KAMI,Kalamazoo,201903,20.0,10.0,10.0,20.0,20.0,10.0,15.0,14.5,15.0
LAIN201701,31,Chicago,LAIN,Lafayette,201701,20.0,20.0,10.0,10.0,20.0,20.0,16.5,15.5,17.5
LAIN201702,31,Chicago,LAIN,Lafayette,201702,20.0,20.0,10.0,20.0,20.0,20.0,18.0,16.0,18.0
LAIN201703,31,Chicago,LAIN,Lafayette,201703,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
LAIN201704,31,Chicago,LAIN,Lafayette,201704,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
