,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),Number of Delivery Lines (SO),Sales $ per branch,GM $ per branch,RSO by plant,GMR,Sales Order - RSO,Equal Weights,High Sales and GM Weight,High GMR
NOVA201702,22,Richmond,NOVA,Norfolk,201702,R,Q,Q,Q,Q,Q,2,2,2
NOVA201703,22,Richmond,NOVA,Norfolk,201703,R,Q,Q,R,Q,Q,2,2,2
NOVA201704,22,Richmond,NOVA,Norfolk,201704,R,R,Q,R,Q,Q,2,2,2
NOVA201705,22,Richmond,NOVA,Norfolk,201705,R,Q,Q,R,Q,Q,2,2,2
NOVA201706,22,Richmond,NOVA,Norfolk,201706,R,Q,P,R,Q,Q,2,1,2
NOVA201707,22,Richmond,NOVA,Norfolk,201707,R,R,Q,R,Q,Q,2,2,2
NOVA201708,22,Richmond,NOVA,Norfolk,201708,R,P,P,Q,R,Q,2,2,2
NOVA201709,22,Richmond,NOVA,Norfolk,201709,R,Q,Q,R,Q,Q,2,2,2
NOVA201710,22,Richmond,NOVA,Norfolk,201710,R,P,P,R,Q,Q,2,1,1
NOVA201711,22,Richmond,NOVA,Norfolk,201711,R,Q,Q,Q,Q,Q,2,2,2
NOVA201712,22,Richmond,NOVA,Norfolk,201712,R,R,R,R,R,R,3,3,3
NOVA201801,22,Richmond,NOVA,Norfolk,201801,R,R,Q,R,Q,Q,2,2,2
NOVA201802,22,Richmond,NOVA,Norfolk,201802,R,R,R,R,Q,Q,3,3,3
NOVA201803,22,Richmond,NOVA,Norfolk,201803,R,Q,Q,R,R,Q,3,2,3
NOVA201804,22,Richmond,NOVA,Norfolk,201804,R,Q,Q,R,R,Q,3,2,3
NOVA201805,22,Richmond,NOVA,Norfolk,201805,R,Q,Q,R,Q,Q,2,2,2
NOVA201806,22,Richmond,NOVA,Norfolk,201806,R,Q,Q,R,R,Q,3,2,3
NOVA201807,22,Richmond,NOVA,Norfolk,201807,R,Q,Q,R,R,Q,3,2,3
NOVA201808,22,Richmond,NOVA,Norfolk,201808,R,P,P,R,R,Q,2,2,2
NOVA201809,22,Richmond,NOVA,Norfolk,201809,R,Q,P,R,Q,Q,2,1,2
NOVA201810,22,Richmond,NOVA,Norfolk,201810,R,P,Q,R,R,Q,2,2,2
NOVA201811,22,Richmond,NOVA,Norfolk,201811,R,Q,Q,R,Q,Q,2,2,2
NOVA201812,22,Richmond,NOVA,Norfolk,201812,R,R,R,R,Q,R,3,3,3
NOVA201901,22,Richmond,NOVA,Norfolk,201901,R,R,Q,R,Q,Q,2,2,2
NOVA201902,22,Richmond,NOVA,Norfolk,201902,R,Q,Q,R,Q,Q,2,2,2
NOVA201903,22,Richmond,NOVA,Norfolk,201903,Q,Q,Q,R,Q,Q,2,2,2
RANC201701,22,Richmond,RANC,Raleigh,201701,Q,P,P,R,R,P,2,2,2
RANC201702,22,Richmond,RANC,Raleigh,201702,Q,P,P,Q,Q,P,1,1,1
RANC201703,22,Richmond,RANC,Raleigh,201703,Q,P,P,Q,Q,P,1,1,1
RANC201704,22,Richmond,RANC,Raleigh,201704,Q,P,P,Q,Q,P,1,1,1
RANC201705,22,Richmond,RANC,Raleigh,201705,P,P,P,Q,Q,P,1,1,1
RANC201706,22,Richmond,RANC,Raleigh,201706,Q,P,P,Q,Q,P,1,1,1
RANC201707,22,Richmond,RANC,Raleigh,201707,Q,P,P,R,Q,Q,2,1,1
RANC201708,22,Richmond,RANC,Raleigh,201708,Q,P,P,Q,R,P,1,2,2
RANC201709,22,Richmond,RANC,Raleigh,201709,Q,P,P,Q,Q,Q,1,1,1
RANC201710,22,Richmond,RANC,Raleigh,201710,Q,P,P,P,Q,P,1,1,1
RANC201711,22,Richmond,RANC,Raleigh,201711,Q,P,P,Q,Q,Q,1,1,1
RANC201712,22,Richmond,RANC,Raleigh,201712,Q,P,P,Q,R,Q,2,2,2
RANC201801,22,Richmond,RANC,Raleigh,201801,Q,P,P,Q,Q,Q,1,1,1
RANC201802,22,Richmond,RANC,Raleigh,201802,Q,P,P,Q,Q,P,1,1,1
RANC201803,22,Richmond,RANC,Raleigh,201803,Q,P,P,Q,Q,P,1,1,1
RANC201804,22,Richmond,RANC,Raleigh,201804,Q,P,P,Q,Q,P,1,1,1
RANC201805,22,Richmond,RANC,Raleigh,201805,Q,P,P,Q,R,P,1,2,2
RANC201806,22,Richmond,RANC,Raleigh,201806,Q,P,P,Q,Q,Q,1,1,1
RANC201807,22,Richmond,RANC,Raleigh,201807,Q,P,P,Q,Q,Q,1,1,1
RANC201808,22,Richmond,RANC,Raleigh,201808,Q,P,P,Q,Q,P,1,1,1
RANC201809,22,Richmond,RANC,Raleigh,201809,Q,P,P,R,R,Q,2,2,2
RANC201810,22,Richmond,RANC,Raleigh,201810,P,P,P,P,Q,P,1,1,1
RANC201811,22,Richmond,RANC,Raleigh,201811,Q,P,P,Q,Q,Q,1,1,1
RANC201812,22,Richmond,RANC,Raleigh,201812,Q,P,P,Q,Q,Q,1,1,1
RANC201901,22,Richmond,RANC,Raleigh,201901,Q,P,P,Q,Q,P,1,1,1
RANC201902,22,Richmond,RANC,Raleigh,201902,Q,P,P,P,Q,P,1,1,1
RANC201903,22,Richmond,RANC,Raleigh,201903,Q,P,P,Q,Q,P,1,1,1
RIVA201701,22,Richmond,RIVA,Richmond Zone,201701,S,Q,Q,R,Q,Q,2,2,2
RIVA201702,22,Richmond,RIVA,Richmond Zone,201702,S,P,P,R,Q,Q,2,1,1
RIVA201703,22,Richmond,RIVA,Richmond Zone,201703,R,P,P,R,Q,Q,2,1,1
RIVA201704,22,Richmond,RIVA,Richmond Zone,201704,R,Q,P,R,Q,Q,2,1,2
RIVA201705,22,Richmond,RIVA,Richmond Zone,201705,S,Q,P,R,Q,Q,2,2,2
RIVA201706,22,Richmond,RIVA,Richmond Zone,201706,R,P,P,R,Q,Q,2,1,1
RIVA201707,22,Richmond,RIVA,Richmond Zone,201707,S,P,P,R,Q,Q,2,1,1
RIVA201708,22,Richmond,RIVA,Richmond Zone,201708,R,P,P,R,Q,P,2,1,1
RIVA201709,22,Richmond,RIVA,Richmond Zone,201709,S,P,P,R,Q,Q,2,1,1
RIVA201710,22,Richmond,RIVA,Richmond Zone,201710,R,P,P,R,Q,Q,2,1,1
RIVA201711,22,Richmond,RIVA,Richmond Zone,201711,R,Q,P,R,Q,Q,2,1,2
RIVA201712,22,Richmond,RIVA,Richmond Zone,201712,R,P,P,R,R,Q,2,2,2
RIVA201801,22,Richmond,RIVA,Richmond Zone,201801,R,Q,P,Q,Q,Q,2,1,2
RIVA201802,22,Richmond,RIVA,Richmond Zone,201802,S,Q,P,R,Q,Q,2,2,2
RIVA201803,22,Richmond,RIVA,Richmond Zone,201803,R,P,P,R,Q,P,2,1,1
RIVA201804,22,Richmond,RIVA,Richmond Zone,201804,R,P,P,R,Q,P,2,1,1
RIVA201805,22,Richmond,RIVA,Richmond Zone,201805,R,P,P,R,Q,P,2,1,1
RIVA201806,22,Richmond,RIVA,Richmond Zone,201806,R,P,P,R,Q,P,2,1,1
RIVA201807,22,Richmond,RIVA,Richmond Zone,201807,R,P,P,R,Q,Q,2,1,1
RIVA201808,22,Richmond,RIVA,Richmond Zone,201808,R,P,P,R,Q,P,2,1,1
RIVA201809,22,Richmond,RIVA,Richmond Zone,201809,R,P,P,R,Q,P,2,1,1
RIVA201810,22,Richmond,RIVA,Richmond Zone,201810,Q,P,P,R,Q,P,1,1,1
RIVA201811,22,Richmond,RIVA,Richmond Zone,201811,R,P,P,R,Q,P,2,1,1
RIVA201812,22,Richmond,RIVA,Richmond Zone,201812,R,P,P,R,Q,Q,2,1,1
RIVA201901,22,Richmond,RIVA,Richmond Zone,201901,R,P,P,Q,Q,P,1,1,1
RIVA201902,22,Richmond,RIVA,Richmond Zone,201902,R,P,P,R,Q,P,2,1,1
RIVA201903,22,Richmond,RIVA,Richmond Zone,201903,R,P,P,Q,Q,P,1,1,1
ROVA201701,22,Richmond,ROVA,Roanoke,201701,R,R,S,S,R,R,4,4,4
ROVA201702,22,Richmond,ROVA,Roanoke,201702,R,S,R,S,Q,R,3,3,3
ROVA201703,22,Richmond,ROVA,Roanoke,201703,R,R,R,S,Q,R,3,3,3
ROVA201704,22,Richmond,ROVA,Roanoke,201704,R,R,R,S,Q,R,3,3,3
ROVA201705,22,Richmond,ROVA,Roanoke,201705,R,S,S,S,Q,R,4,3,3
ROVA201706,22,Richmond,ROVA,Roanoke,201706,R,R,R,S,Q,R,3,3,3
ROVA201707,22,Richmond,ROVA,Roanoke,201707,R,R,R,R,Q,R,3,3,3
ROVA201708,22,Richmond,ROVA,Roanoke,201708,R,R,R,R,Q,R,3,3,3
ROVA201709,22,Richmond,ROVA,Roanoke,201709,R,S,R,S,Q,R,3,3,3
ROVA201710,22,Richmond,ROVA,Roanoke,201710,R,S,R,S,Q,R,3,3,3
ROVA201711,22,Richmond,ROVA,Roanoke,201711,R,R,R,S,Q,S,3,3,3
ROVA201712,22,Richmond,ROVA,Roanoke,201712,R,R,R,S,R,S,4,3,3
ROVA201801,22,Richmond,ROVA,Roanoke,201801,R,R,R,R,Q,R,3,3,3
ROVA201802,22,Richmond,ROVA,Roanoke,201802,S,S,S,S,Q,R,4,4,3
ROVA201803,22,Richmond,ROVA,Roanoke,201803,R,R,R,S,Q,R,3,3,3
ROVA201804,22,Richmond,ROVA,Roanoke,201804,R,R,R,R,R,R,3,3,3
ROVA201805,22,Richmond,ROVA,Roanoke,201805,R,R,R,S,Q,R,3,3,3
ROVA201806,22,Richmond,ROVA,Roanoke,201806,R,R,R,S,R,R,3,3,3
ROVA201807,22,Richmond,ROVA,Roanoke,201807,R,R,R,S,R,R,3,3,3
ROVA201808,22,Richmond,ROVA,Roanoke,201808,R,R,R,S,Q,R,3,3,3
ROVA201809,22,Richmond,ROVA,Roanoke,201809,S,R,R,S,R,S,4,3,3
ROVA201810,22,Richmond,ROVA,Roanoke,201810,R,R,R,S,Q,R,3,3,3
ROVA201811,22,Richmond,ROVA,Roanoke,201811,S,R,R,S,Q,S,4,3,3
ROVA201812,22,Richmond,ROVA,Roanoke,201812,S,S,R,S,Q,S,4,3,3
ROVA201901,22,Richmond,ROVA,Roanoke,201901,S,R,R,S,R,R,4,3,3
ROVA201902,22,Richmond,ROVA,Roanoke,201902,S,R,S,S,R,S,4,4,4
ROVA201903,22,Richmond,ROVA,Roanoke,201903,R,R,R,S,R,R,3,3,3
WINC201701,22,Richmond,WINC,Wilmington,201701,R,R,R,S,R,S,4,3,3
WINC201702,22,Richmond,WINC,Wilmington,201702,S,R,R,S,R,S,4,3,3
WINC201703,22,Richmond,WINC,Wilmington,201703,R,R,R,R,R,R,3,3,3
WINC201704,22,Richmond,WINC,Wilmington,201704,S,R,R,S,R,S,4,3,3
WINC201705,22,Richmond,WINC,Wilmington,201705,R,R,R,S,R,S,4,3,3
WINC201706,22,Richmond,WINC,Wilmington,201706,R,R,R,S,R,S,4,3,3
WINC201707,22,Richmond,WINC,Wilmington,201707,R,R,R,S,R,S,4,3,3
WINC201708,22,Richmond,WINC,Wilmington,201708,R,R,R,R,R,R,3,3,3
WINC201709,22,Richmond,WINC,Wilmington,201709,S,R,S,S,R,S,4,4,4
WINC201710,22,Richmond,WINC,Wilmington,201710,S,R,R,S,R,S,4,3,3
WINC201711,22,Richmond,WINC,Wilmington,201711,S,R,R,S,R,S,4,3,3
WINC201712,22,Richmond,WINC,Wilmington,201712,S,R,S,S,R,S,4,4,4
WINC201801,22,Richmond,WINC,Wilmington,201801,S,S,S,S,R,S,4,4,4
WINC201802,22,Richmond,WINC,Wilmington,201802,S,R,R,S,R,S,4,3,3
WINC201803,22,Richmond,WINC,Wilmington,201803,R,Q,R,S,R,R,3,3,3
WINC201804,22,Richmond,WINC,Wilmington,201804,R,Q,R,S,R,R,3,3,3
WINC201805,22,Richmond,WINC,Wilmington,201805,R,R,R,S,R,R,3,3,3
WINC201806,22,Richmond,WINC,Wilmington,201806,R,Q,R,S,R,S,3,3,3
WINC201807,22,Richmond,WINC,Wilmington,201807,S,Q,R,S,R,R,3,3,3
WINC201808,22,Richmond,WINC,Wilmington,201808,R,R,R,S,R,R,3,3,3
WINC201809,22,Richmond,WINC,Wilmington,201809,S,R,R,S,R,S,4,3,3
WINC201810,22,Richmond,WINC,Wilmington,201810,R,R,R,S,R,R,3,3,3
WINC201811,22,Richmond,WINC,Wilmington,201811,S,Q,R,S,R,S,4,3,3
WINC201812,22,Richmond,WINC,Wilmington,201812,S,R,R,S,R,S,4,3,3
WINC201901,22,Richmond,WINC,Wilmington,201901,R,R,R,S,R,R,3,3,3
WINC201902,22,Richmond,WINC,Wilmington,201902,R,Q,R,S,R,R,3,3,3
WINC201903,22,Richmond,WINC,Wilmington,201903,R,Q,Q,S,R,R,3,3,3
WSNC201701,22,Richmond,WSNC,Winston-Salem,201701,Q,Q,Q,P,R,Q,2,2,2
WSNC201702,22,Richmond,WSNC,Winston-Salem,201702,Q,Q,P,P,Q,Q,1,1,2
WSNC201703,22,Richmond,WSNC,Winston-Salem,201703,Q,P,P,P,Q,P,1,1,1
WSNC201704,22,Richmond,WSNC,Winston-Salem,201704,Q,P,Q,P,R,Q,2,2,2
WSNC201705,22,Richmond,WSNC,Winston-Salem,201705,Q,Q,Q,P,R,P,2,2,2
WSNC201706,22,Richmond,WSNC,Winston-Salem,201706,Q,P,P,P,R,Q,1,2,2
WSNC201707,22,Richmond,WSNC,Winston-Salem,201707,Q,Q,Q,Q,Q,Q,2,2,2
WSNC201708,22,Richmond,WSNC,Winston-Salem,201708,Q,Q,Q,Q,R,Q,2,2,2
WSNC201709,22,Richmond,WSNC,Winston-Salem,201709,Q,Q,R,P,R,Q,2,3,3
WSNC201710,22,Richmond,WSNC,Winston-Salem,201710,Q,P,Q,Q,R,Q,2,2,2
WSNC201711,22,Richmond,WSNC,Winston-Salem,201711,Q,P,P,Q,R,Q,2,2,2
WSNC201712,22,Richmond,WSNC,Winston-Salem,201712,Q,P,P,P,R,Q,1,2,2
WSNC201801,22,Richmond,WSNC,Winston-Salem,201801,Q,P,P,P,R,Q,1,2,2
WSNC201802,22,Richmond,WSNC,Winston-Salem,201802,Q,P,Q,R,R,Q,2,2,2
WSNC201803,22,Richmond,WSNC,Winston-Salem,201803,Q,Q,Q,P,R,Q,2,2,2
WSNC201804,22,Richmond,WSNC,Winston-Salem,201804,Q,Q,Q,P,R,Q,2,2,2
WSNC201805,22,Richmond,WSNC,Winston-Salem,201805,Q,Q,Q,P,Q,Q,2,2,2
WSNC201806,22,Richmond,WSNC,Winston-Salem,201806,Q,P,P,P,R,Q,1,2,2
WSNC201807,22,Richmond,WSNC,Winston-Salem,201807,Q,P,P,Q,R,Q,2,2,2
WSNC201808,22,Richmond,WSNC,Winston-Salem,201808,P,P,P,P,Q,Q,1,1,1
WSNC201809,22,Richmond,WSNC,Winston-Salem,201809,Q,P,P,P,R,Q,1,2,2
WSNC201810,22,Richmond,WSNC,Winston-Salem,201810,P,P,P,Q,R,P,1,2,2
WSNC201811,22,Richmond,WSNC,Winston-Salem,201811,Q,P,P,Q,Q,Q,1,1,1
WSNC201812,22,Richmond,WSNC,Winston-Salem,201812,Q,Q,Q,Q,R,R,2,2,2
WSNC201901,22,Richmond,WSNC,Winston-Salem,201901,Q,P,P,P,R,Q,1,2,2
WSNC201902,22,Richmond,WSNC,Winston-Salem,201902,Q,Q,R,Q,R,Q,2,3,3
WSNC201903,22,Richmond,WSNC,Winston-Salem,201903,Q,P,P,Q,R,Q,2,2,2
ZCNC201701,22,Richmond,ZCNC,Charlotte Service Center,201701,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201702,22,Richmond,ZCNC,Charlotte Service Center,201702,P,S,S,P,P,nan,nan,nan,nan
ZCNC201703,22,Richmond,ZCNC,Charlotte Service Center,201703,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201704,22,Richmond,ZCNC,Charlotte Service Center,201704,P,S,S,P,P,nan,nan,nan,nan
ZCNC201705,22,Richmond,ZCNC,Charlotte Service Center,201705,P,S,S,P,P,nan,nan,nan,nan
ZCNC201706,22,Richmond,ZCNC,Charlotte Service Center,201706,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201707,22,Richmond,ZCNC,Charlotte Service Center,201707,P,S,S,Q,nan,nan,nan,nan,nan
ZCNC201708,22,Richmond,ZCNC,Charlotte Service Center,201708,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201709,22,Richmond,ZCNC,Charlotte Service Center,201709,P,S,S,P,P,nan,nan,nan,nan
ZCNC201710,22,Richmond,ZCNC,Charlotte Service Center,201710,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201711,22,Richmond,ZCNC,Charlotte Service Center,201711,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201712,22,Richmond,ZCNC,Charlotte Service Center,201712,P,S,S,Q,P,nan,nan,nan,nan
ZCNC201801,22,Richmond,ZCNC,Charlotte Service Center,201801,P,S,nan,Q,nan,nan,nan,nan,nan
ZCNC201802,22,Richmond,ZCNC,Charlotte Service Center,201802,P,S,S,P,P,nan,nan,nan,nan
ZCNC201803,22,Richmond,ZCNC,Charlotte Service Center,201803,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201804,22,Richmond,ZCNC,Charlotte Service Center,201804,P,S,nan,Q,nan,nan,nan,nan,nan
ZCNC201805,22,Richmond,ZCNC,Charlotte Service Center,201805,P,nan,nan,P,P,nan,nan,nan,nan
ZCNC201806,22,Richmond,ZCNC,Charlotte Service Center,201806,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201807,22,Richmond,ZCNC,Charlotte Service Center,201807,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201808,22,Richmond,ZCNC,Charlotte Service Center,201808,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201809,22,Richmond,ZCNC,Charlotte Service Center,201809,P,S,S,Q,R,nan,nan,nan,nan
ZCNC201810,22,Richmond,ZCNC,Charlotte Service Center,201810,P,S,nan,P,nan,nan,nan,nan,nan
ZCNC201811,22,Richmond,ZCNC,Charlotte Service Center,201811,P,S,nan,Q,nan,nan,nan,nan,nan
ZCNC201812,22,Richmond,ZCNC,Charlotte Service Center,201812,P,S,nan,Q,nan,nan,nan,nan,nan
ZCNC201901,22,Richmond,ZCNC,Charlotte Service Center,201901,P,nan,nan,Q,nan,nan,nan,nan,nan
ZCNC201902,22,Richmond,ZCNC,Charlotte Service Center,201902,P,S,S,Q,P,nan,nan,nan,nan
ZCNC201903,22,Richmond,ZCNC,Charlotte Service Center,201903,P,nan,nan,P,nan,nan,nan,nan,nan
ZRVA201701,22,Richmond,ZRVA,Richmond Zone,201701,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201702,22,Richmond,ZRVA,Richmond Zone,201702,P,S,S,Q,P,nan,nan,nan,nan
ZRVA201703,22,Richmond,ZRVA,Richmond Zone,201703,P,nan,nan,R,nan,nan,nan,nan,nan
ZRVA201704,22,Richmond,ZRVA,Richmond Zone,201704,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201705,22,Richmond,ZRVA,Richmond Zone,201705,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201706,22,Richmond,ZRVA,Richmond Zone,201706,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201707,22,Richmond,ZRVA,Richmond Zone,201707,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201708,22,Richmond,ZRVA,Richmond Zone,201708,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201709,22,Richmond,ZRVA,Richmond Zone,201709,P,S,nan,P,nan,nan,nan,nan,nan
ZRVA201710,22,Richmond,ZRVA,Richmond Zone,201710,P,S,S,Q,S,nan,nan,nan,nan
ZRVA201711,22,Richmond,ZRVA,Richmond Zone,201711,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201712,22,Richmond,ZRVA,Richmond Zone,201712,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201801,22,Richmond,ZRVA,Richmond Zone,201801,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201802,22,Richmond,ZRVA,Richmond Zone,201802,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201803,22,Richmond,ZRVA,Richmond Zone,201803,P,S,nan,P,nan,nan,nan,nan,nan
ZRVA201804,22,Richmond,ZRVA,Richmond Zone,201804,P,S,S,Q,P,nan,nan,nan,nan
ZRVA201805,22,Richmond,ZRVA,Richmond Zone,201805,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201806,22,Richmond,ZRVA,Richmond Zone,201806,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201807,22,Richmond,ZRVA,Richmond Zone,201807,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201808,22,Richmond,ZRVA,Richmond Zone,201808,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201809,22,Richmond,ZRVA,Richmond Zone,201809,P,S,S,Q,P,nan,nan,nan,nan
ZRVA201810,22,Richmond,ZRVA,Richmond Zone,201810,P,S,S,P,P,nan,nan,nan,nan
ZRVA201811,22,Richmond,ZRVA,Richmond Zone,201811,P,S,S,Q,P,nan,nan,nan,nan
ZRVA201812,22,Richmond,ZRVA,Richmond Zone,201812,P,S,nan,Q,nan,nan,nan,nan,nan
ZRVA201901,22,Richmond,ZRVA,Richmond Zone,201901,P,S,nan,P,nan,nan,nan,nan,nan
ZRVA201902,22,Richmond,ZRVA,Richmond Zone,201902,P,S,S,Q,P,nan,nan,nan,nan
ZRVA201903,22,Richmond,ZRVA,Richmond Zone,201903,P,nan,nan,P,nan,nan,nan,nan,nan
DBFL201701,23,Tampa,DBFL,Daytona Beach,201701,R,S,S,P,R,R,3,4,4
DBFL201702,23,Tampa,DBFL,Daytona Beach,201702,S,R,R,P,R,R,3,3,3
DBFL201703,23,Tampa,DBFL,Daytona Beach,201703,R,S,S,Q,R,R,3,4,4
DBFL201704,23,Tampa,DBFL,Daytona Beach,201704,R,R,R,P,Q,R,3,3,3
DBFL201705,23,Tampa,DBFL,Daytona Beach,201705,R,S,R,P,Q,R,3,3,3
DBFL201706,23,Tampa,DBFL,Daytona Beach,201706,R,R,R,Q,Q,R,3,3,3
DBFL201707,23,Tampa,DBFL,Daytona Beach,201707,S,S,S,P,Q,R,3,3,3
DBFL201708,23,Tampa,DBFL,Daytona Beach,201708,R,S,R,P,Q,R,3,3,3
DBFL201709,23,Tampa,DBFL,Daytona Beach,201709,S,S,S,R,Q,S,4,4,3
DBFL201710,23,Tampa,DBFL,Daytona Beach,201710,S,R,R,Q,R,R,3,3,3
DBFL201711,23,Tampa,DBFL,Daytona Beach,201711,S,S,S,Q,Q,R,3,3,3
DBFL201712,23,Tampa,DBFL,Daytona Beach,201712,S,S,S,R,R,S,4,4,4
DBFL201801,23,Tampa,DBFL,Daytona Beach,201801,S,S,S,P,Q,R,3,3,3
DBFL201802,23,Tampa,DBFL,Daytona Beach,201802,S,S,S,Q,R,R,4,4,4
DBFL201803,23,Tampa,DBFL,Daytona Beach,201803,S,S,S,Q,Q,R,3,3,3
DBFL201804,23,Tampa,DBFL,Daytona Beach,201804,S,S,S,P,R,R,3,4,4
DBFL201805,23,Tampa,DBFL,Daytona Beach,201805,S,S,S,Q,Q,R,3,3,3
DBFL201806,23,Tampa,DBFL,Daytona Beach,201806,S,S,S,Q,Q,R,3,3,3
DBFL201807,23,Tampa,DBFL,Daytona Beach,201807,S,R,R,Q,Q,R,3,3,3
DBFL201808,23,Tampa,DBFL,Daytona Beach,201808,S,R,R,P,R,R,3,3,3
DBFL201809,23,Tampa,DBFL,Daytona Beach,201809,S,R,S,R,R,R,4,4,4
DBFL201810,23,Tampa,DBFL,Daytona Beach,201810,S,S,S,Q,Q,R,3,3,3
DBFL201811,23,Tampa,DBFL,Daytona Beach,201811,S,S,S,Q,Q,R,3,3,3
DBFL201812,23,Tampa,DBFL,Daytona Beach,201812,S,S,S,Q,R,R,4,4,4
DBFL201901,23,Tampa,DBFL,Daytona Beach,201901,S,S,S,Q,Q,R,3,3,3
DBFL201902,23,Tampa,DBFL,Daytona Beach,201902,S,S,S,R,Q,R,4,3,3
DBFL201903,23,Tampa,DBFL,Daytona Beach,201903,S,S,R,Q,Q,R,3,3,3
FMFL201701,23,Tampa,FMFL,Fort Myers,201701,Q,Q,Q,P,R,P,2,2,2
FMFL201702,23,Tampa,FMFL,Fort Myers,201702,Q,Q,Q,P,Q,P,1,2,2
FMFL201703,23,Tampa,FMFL,Fort Myers,201703,P,Q,Q,P,Q,P,1,2,2
FMFL201704,23,Tampa,FMFL,Fort Myers,201704,P,Q,Q,P,Q,P,1,2,2
FMFL201705,23,Tampa,FMFL,Fort Myers,201705,P,P,P,P,R,P,1,1,2
FMFL201706,23,Tampa,FMFL,Fort Myers,201706,P,P,P,P,R,P,1,1,2
FMFL201707,23,Tampa,FMFL,Fort Myers,201707,P,Q,Q,P,Q,P,1,2,2
FMFL201708,23,Tampa,FMFL,Fort Myers,201708,P,P,P,P,R,P,1,1,2
FMFL201709,23,Tampa,FMFL,Fort Myers,201709,R,Q,Q,P,Q,P,2,2,2
FMFL201710,23,Tampa,FMFL,Fort Myers,201710,P,Q,P,P,Q,P,1,1,1
FMFL201711,23,Tampa,FMFL,Fort Myers,201711,P,Q,Q,P,R,P,2,2,2
FMFL201712,23,Tampa,FMFL,Fort Myers,201712,P,P,Q,P,R,P,1,2,2
FMFL201801,23,Tampa,FMFL,Fort Myers,201801,P,P,P,P,R,P,1,1,2
FMFL201802,23,Tampa,FMFL,Fort Myers,201802,P,P,Q,P,R,P,1,2,2
FMFL201803,23,Tampa,FMFL,Fort Myers,201803,P,P,P,P,R,P,1,1,2
FMFL201804,23,Tampa,FMFL,Fort Myers,201804,P,P,Q,P,R,P,1,2,2
FMFL201805,23,Tampa,FMFL,Fort Myers,201805,P,P,P,P,R,P,1,1,2
FMFL201806,23,Tampa,FMFL,Fort Myers,201806,P,P,P,P,R,P,1,1,2
FMFL201807,23,Tampa,FMFL,Fort Myers,201807,P,P,P,P,Q,P,1,1,1
FMFL201808,23,Tampa,FMFL,Fort Myers,201808,P,P,P,P,Q,P,1,1,1
FMFL201809,23,Tampa,FMFL,Fort Myers,201809,P,P,P,P,R,P,1,1,2
FMFL201810,23,Tampa,FMFL,Fort Myers,201810,P,P,P,P,R,P,1,1,2
FMFL201811,23,Tampa,FMFL,Fort Myers,201811,P,P,P,P,R,P,1,1,2
FMFL201812,23,Tampa,FMFL,Fort Myers,201812,P,P,P,P,R,P,1,1,2
FMFL201901,23,Tampa,FMFL,Fort Myers,201901,P,P,P,P,Q,P,1,1,1
FMFL201902,23,Tampa,FMFL,Fort Myers,201902,P,P,P,P,Q,P,1,1,1
FMFL201903,23,Tampa,FMFL,Fort Myers,201903,P,P,P,P,Q,P,1,1,1
FPFL201701,23,Tampa,FPFL,Lfort Pierce,201701,S,S,S,Q,Q,R,3,3,3
FPFL201702,23,Tampa,FPFL,Lfort Pierce,201702,S,S,S,R,Q,R,4,3,3
FPFL201703,23,Tampa,FPFL,Lfort Pierce,201703,S,S,S,Q,Q,R,3,3,3
FPFL201704,23,Tampa,FPFL,Lfort Pierce,201704,S,S,S,R,Q,R,4,3,3
FPFL201705,23,Tampa,FPFL,Lfort Pierce,201705,S,S,R,Q,Q,R,3,3,3
FPFL201706,23,Tampa,FPFL,Lfort Pierce,201706,S,S,S,Q,Q,R,3,3,3
FPFL201707,23,Tampa,FPFL,Lfort Pierce,201707,S,S,S,R,Q,R,4,3,3
FPFL201708,23,Tampa,FPFL,Lfort Pierce,201708,S,S,R,R,Q,R,3,3,3
