,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),GM per Emp,Sales Order per Emp,Sales Order Items per Emp,Sales Order Delivery per Emp,Non-Sales Order Delivery per Emp,Delivery Lines per Emp,Deliver Docs per Emp,RSO per Emp,Sales per Emp
CIOH201804,15,Pittsburgh,CIOH,Cincinnati,201804,78629.89272727273,702.0,8440.727272727272,677.0,38.27272727272727,715.2727272727273,292.1818181818182,99.77727272727272,534222.8045454546
CIOH201805,15,Pittsburgh,CIOH,Cincinnati,201805,85709.35272727272,677.9090909090909,8822.636363636364,675.3636363636364,39.90909090909091,715.2727272727273,274.90909090909093,99.80454545454545,557575.8545454546
CIOH201806,15,Pittsburgh,CIOH,Cincinnati,201806,74339.09384615385,561.1538461538462,7065.0,574.5384615384615,26.30769230769231,600.8461538461537,231.3076923076923,99.81769230769231,480863.1030769231
CIOH201807,15,Pittsburgh,CIOH,Cincinnati,201807,73452.82384615384,554.1538461538462,6960.846153846153,537.7692307692306,32.69230769230769,570.4615384615385,240.9230769230769,99.8123076923077,480080.0969230769
CIOH201808,15,Pittsburgh,CIOH,Cincinnati,201808,88752.47307692307,612.0769230769231,7751.153846153847,571.3076923076923,37.92307692307692,609.2307692307693,249.46153846153842,99.82846153846155,549671.2592307692
CIOH201809,15,Pittsburgh,CIOH,Cincinnati,201809,64973.49,481.07142857142856,6021.857142857143,428.1428571428572,21.357142857142858,449.5,191.14285714285717,99.86214285714287,401513.3071428571
CIOH201810,15,Pittsburgh,CIOH,Cincinnati,201810,72209.01142857144,572.7142857142858,6858.857142857143,560.6428571428571,37.5,598.1428571428571,243.64285714285717,99.81714285714285,436108.5221428571
CIOH201811,15,Pittsburgh,CIOH,Cincinnati,201811,66294.85214285714,490.9285714285714,5726.571428571428,443.3571428571428,22.285714285714285,465.6428571428572,199.07142857142856,99.87214285714286,430946.27571428573
CIOH201812,15,Pittsburgh,CIOH,Cincinnati,201812,50754.337857142855,409.28571428571433,5116.785714285715,430.9285714285714,20.714285714285715,451.6428571428572,184.85714285714286,99.885,365540.5928571429
CIOH201901,15,Pittsburgh,CIOH,Cincinnati,201901,66270.21857142857,537.7142857142857,6393.571428571428,458.21428571428567,18.928571428571427,477.1428571428572,202.78571428571428,99.81214285714287,436387.30214285717
CIOH201902,15,Pittsburgh,CIOH,Cincinnati,201902,65538.03714285714,499.5,5528.785714285716,454.78571428571433,20.857142857142858,475.6428571428572,204.57142857142856,99.835,419356.3121428572
CIOH201903,15,Pittsburgh,CIOH,Cincinnati,201903,71356.57428571429,538.7142857142857,6449.5,528.9285714285714,18.714285714285715,547.6428571428571,221.2142857142857,99.81642857142856,434420.7871428571
CLOH201701,15,Pittsburgh,CLOH,Cleveland,201701,42776.46666666667,449.25,4412.333333333333,424.41666666666674,36.25,460.66666666666674,172.83333333333337,99.86666666666666,225922.30083333328
CLOH201702,15,Pittsburgh,CLOH,Cleveland,201702,43754.21166666667,418.08333333333326,4364.0,448.33333333333326,31.16666666666667,479.5,168.08333333333334,99.8925,234389.2075
CLOH201703,15,Pittsburgh,CLOH,Cleveland,201703,56701.3775,466.41666666666674,4894.666666666667,441.91666666666674,30.83333333333333,472.75,175.08333333333337,99.8875,310355.15666666673
CLOH201704,15,Pittsburgh,CLOH,Cleveland,201704,40866.8425,382.08333333333326,3728.0,318.1666666666667,22.83333333333333,341.0,135.75,99.9,255273.91666666663
CLOH201705,15,Pittsburgh,CLOH,Cleveland,201705,47280.482727272734,499.54545454545456,4783.545454545455,394.45454545454544,26.363636363636363,420.8181818181818,173.0,99.87363636363636,258038.1054545455
CLOH201706,15,Pittsburgh,CLOH,Cleveland,201706,63800.61666666668,566.3333333333334,5809.222222222223,555.2222222222222,65.44444444444444,620.6666666666666,230.11111111111111,99.87333333333332,380170.2077777778
CLOH201707,15,Pittsburgh,CLOH,Cleveland,201707,67344.00444444445,532.6666666666666,5986.222222222223,580.2222222222222,59.111111111111114,639.3333333333334,210.77777777777774,99.89222222222222,341835.41666666674
CLOH201708,15,Pittsburgh,CLOH,Cleveland,201708,75484.31333333332,639.7777777777778,6816.666666666668,611.6666666666666,38.77777777777778,650.4444444444445,255.11111111111111,99.82222222222221,381995.94333333336
CLOH201709,15,Pittsburgh,CLOH,Cleveland,201709,58362.415,472.4,4968.0,467.4,34.4,501.8,201.1,99.86399999999999,344376.25
CLOH201710,15,Pittsburgh,CLOH,Cleveland,201710,66756.629,562.8,5710.0,523.4,38.6,562.0,217.2,99.88600000000001,373370.771
CLOH201711,15,Pittsburgh,CLOH,Cleveland,201711,75325.128,509.2,5283.0,507.6,40.4,548.0,214.3,99.881,426293.49400000006
CLOH201712,15,Pittsburgh,CLOH,Cleveland,201712,59014.768,462.6,5094.1,477.3,33.9,511.2,189.6,99.883,353157.261
CLOH201801,15,Pittsburgh,CLOH,Cleveland,201801,66288.635,550.7,5769.8,571.8,35.2,607.0,219.1,99.867,366152.901
CLOH201802,15,Pittsburgh,CLOH,Cleveland,201802,68436.878,529.0,5736.8,537.1,48.4,585.5,204.7,99.88799999999999,395896.062
CLOH201803,15,Pittsburgh,CLOH,Cleveland,201803,85854.63900000001,577.7,6294.2,587.1,50.8,637.9,231.5,99.865,470931.597
CLOH201804,15,Pittsburgh,CLOH,Cleveland,201804,76020.488,579.1,6147.0,523.1,34.8,557.9,206.9,99.891,439984.675
CLOH201805,15,Pittsburgh,CLOH,Cleveland,201805,66802.928,577.1,6535.9,569.4,34.3,603.7,219.3,99.87,390904.098
CLOH201806,15,Pittsburgh,CLOH,Cleveland,201806,78877.348,515.3,5807.5,565.8,42.0,607.8,208.5,99.87,404539.714
CLOH201807,15,Pittsburgh,CLOH,Cleveland,201807,92273.88222222222,619.5555555555555,7312.555555555556,695.4444444444445,39.111111111111114,734.5555555555555,236.0,99.8477777777778,588152.2888888889
CLOH201808,15,Pittsburgh,CLOH,Cleveland,201808,73997.594,632.1,7058.7,658.0,37.4,695.4,240.4,99.807,444539.74400000006
CLOH201809,15,Pittsburgh,CLOH,Cleveland,201809,89910.2022222222,577.4444444444445,6400.777777777777,623.8888888888888,37.888888888888886,661.7777777777778,232.11111111111111,99.87555555555555,540849.7744444446
CLOH201810,15,Pittsburgh,CLOH,Cleveland,201810,90003.30333333332,674.3333333333334,7491.444444444444,627.3333333333334,36.0,663.3333333333334,261.8888888888889,99.81777777777779,550260.2077777778
CLOH201811,15,Pittsburgh,CLOH,Cleveland,201811,67490.72200000001,516.7,5293.3,504.4,29.6,534.0,216.5,99.85799999999999,385023.484
CLOH201812,15,Pittsburgh,CLOH,Cleveland,201812,67658.086,445.0,4916.5,502.2,22.7,524.9,202.7,99.87,479343.08
CLOH201901,15,Pittsburgh,CLOH,Cleveland,201901,71826.58555555556,616.8888888888888,6420.88888888889,608.4444444444445,28.222222222222218,636.6666666666666,250.0,99.83666666666667,410824.86777777784
CLOH201902,15,Pittsburgh,CLOH,Cleveland,201902,89361.04909090909,479.09090909090907,5013.454545454545,459.7272727272728,28.09090909090909,487.8181818181818,210.3636363636364,99.87454545454544,442731.9563636363
CLOH201903,15,Pittsburgh,CLOH,Cleveland,201903,88234.785,540.4,6060.9,496.5,36.3,532.8,230.0,99.834,485231.45700000005
COOH201701,15,Pittsburgh,COOH,Columbus,201701,67038.565,594.0,6852.5,712.25,41.375,753.625,238.875,99.745,340655.8025
COOH201702,15,Pittsburgh,COOH,Columbus,201702,60620.53875,543.125,6375.125,639.375,42.5,681.875,212.0,99.8025,314057.355
COOH201703,15,Pittsburgh,COOH,Columbus,201703,65344.49,628.0,7606.625,804.125,39.0,843.125,250.625,99.77125,333698.05125
COOH201704,15,Pittsburgh,COOH,Columbus,201704,53971.0925,509.75,6361.0,623.375,32.125,655.5,204.0,99.79125,305862.4775
COOH201705,15,Pittsburgh,COOH,Columbus,201705,66842.86142857143,626.8571428571429,7638.285714285716,739.5714285714287,32.57142857142857,772.1428571428571,259.42857142857144,99.74142857142857,348123.2157142857
COOH201706,15,Pittsburgh,COOH,Columbus,201706,77728.96142857142,626.2857142857142,8211.714285714286,874.4285714285713,43.14285714285715,917.5714285714287,298.57142857142856,99.79571428571428,398284.1485714285
COOH201707,15,Pittsburgh,COOH,Columbus,201707,74433.96142857142,555.1428571428571,7152.285714285716,757.5714285714287,40.57142857142857,798.1428571428571,244.28571428571428,99.82714285714287,387988.23285714287
COOH201708,15,Pittsburgh,COOH,Columbus,201708,71031.70333333332,527.0,6818.222222222223,668.8888888888888,23.88888888888889,692.7777777777777,216.66666666666663,99.85333333333334,371240.39666666667
COOH201709,15,Pittsburgh,COOH,Columbus,201709,49521.25333333333,441.33333333333326,5500.444444444444,556.0,25.66666666666667,581.6666666666666,189.88888888888889,99.79555555555555,285539.77666666673
COOH201710,15,Pittsburgh,COOH,Columbus,201710,71227.13714285714,630.5714285714286,7941.571428571428,788.0,43.28571428571429,831.2857142857142,263.2857142857143,99.73857142857143,378999.5628571428
COOH201711,15,Pittsburgh,COOH,Columbus,201711,105797.266,778.6,9649.8,1009.0,52.6,1061.6,356.8,99.74,515626.95199999993
COOH201712,15,Pittsburgh,COOH,Columbus,201712,77594.79666666668,614.6666666666666,7440.333333333332,895.8333333333335,47.5,943.3333333333335,306.0,99.765,421713.055
COOH201801,15,Pittsburgh,COOH,Columbus,201801,87363.37166666666,675.3333333333334,7640.666666666668,809.6666666666665,55.5,865.1666666666665,320.6666666666667,99.72333333333331,460907.8716666666
COOH201802,15,Pittsburgh,COOH,Columbus,201802,90137.46666666667,623.1666666666666,7648.666666666668,759.8333333333335,37.5,797.3333333333335,270.3333333333333,99.76166666666668,426439.9966666666
COOH201803,15,Pittsburgh,COOH,Columbus,201803,88809.57,756.3333333333335,8788.0,777.5,39.333333333333336,816.8333333333335,282.8333333333333,99.69,470165.69
COOH201804,15,Pittsburgh,COOH,Columbus,201804,116767.648,823.6,10531.6,904.2,57.2,961.4,305.6,99.742,775053.304
COOH201805,15,Pittsburgh,COOH,Columbus,201805,55977.177,446.6,5279.1,549.8,37.3,587.1,185.2,99.85600000000001,341106.69700000004
COOH201806,15,Pittsburgh,COOH,Columbus,201806,38487.49833333333,363.33333333333326,4332.416666666667,483.16666666666674,35.916666666666664,519.0833333333334,177.0,99.85833333333332,243884.8358333333
COOH201807,15,Pittsburgh,COOH,Columbus,201807,54975.75500000001,429.1,5314.7,539.9,40.6,580.5,204.2,99.855,334034.946
COOH201808,15,Pittsburgh,COOH,Columbus,201808,57246.084,472.2,5849.2,609.3,28.6,637.9,213.2,99.81200000000001,348552.786
COOH201809,15,Pittsburgh,COOH,Columbus,201809,50484.07454545454,336.45454545454544,4339.0,418.54545454545456,24.272727272727273,442.8181818181818,157.0,99.87636363636364,295689.8227272727
COOH201810,15,Pittsburgh,COOH,Columbus,201810,60779.04888888888,518.7777777777778,6279.222222222223,744.4444444444445,35.888888888888886,780.3333333333335,275.22222222222223,99.76,331052.0611111111
COOH201811,15,Pittsburgh,COOH,Columbus,201811,38860.84,248.8125,3277.25,367.4375,19.4375,386.875,137.0,99.87375,203857.915
COOH201812,15,Pittsburgh,COOH,Columbus,201812,41118.417142857135,260.0,3571.714285714286,430.71428571428567,17.285714285714285,448.0,160.21428571428572,99.885,237767.60857142854
COOH201901,15,Pittsburgh,COOH,Columbus,201901,50742.979230769226,354.53846153846155,4583.615384615385,479.23076923076917,26.461538461538463,505.6923076923077,175.23076923076923,99.86384615384615,279097.28769230767
COOH201902,15,Pittsburgh,COOH,Columbus,201902,60375.056923076925,315.07692307692315,4047.4615384615386,435.5384615384616,18.76923076923077,454.3076923076923,159.38461538461542,99.87076923076923,313367.63384615385
COOH201903,15,Pittsburgh,COOH,Columbus,201903,64600.626923076925,320.15384615384613,4083.384615384615,474.3846153846154,23.30769230769231,497.6923076923077,180.53846153846158,99.87384615384615,417669.80230769224
DAOH201701,15,Pittsburgh,DAOH,Dayton,201701,53134.115,523.5,5937.5,451.75,38.0,489.75,169.0,99.8675,277955.945
DAOH201702,15,Pittsburgh,DAOH,Dayton,201702,60338.9025,467.0,5575.0,561.0,31.75,592.75,199.5,99.8325,351498.2525
DAOH201703,15,Pittsburgh,DAOH,Dayton,201703,49876.9125,543.5,6086.25,527.5,21.5,549.0,195.75,99.8575,288765.1825
DAOH201704,15,Pittsburgh,DAOH,Dayton,201704,43466.98,463.75,5568.75,461.0,30.25,491.25,169.0,99.8275,242400.8875
DAOH201705,15,Pittsburgh,DAOH,Dayton,201705,43002.29,485.0,5924.0,444.0,25.0,469.0,169.25,99.85,229339.4675
DAOH201706,15,Pittsburgh,DAOH,Dayton,201706,43774.475,481.5,5319.0,462.75,38.75,501.5,180.75,99.815,216310.525
DAOH201707,15,Pittsburgh,DAOH,Dayton,201707,39047.7025,440.0,5521.0,418.75,33.75,452.5,143.5,99.8675,211150.1575
DAOH201708,15,Pittsburgh,DAOH,Dayton,201708,65399.8025,577.5,7046.25,553.0,40.25,593.25,200.75,99.8225,369386.0975
DAOH201709,15,Pittsburgh,DAOH,Dayton,201709,53865.51,488.25,5731.75,441.0,32.5,473.5,181.75,99.815,308882.2625
DAOH201710,15,Pittsburgh,DAOH,Dayton,201710,55493.2125,516.25,6312.75,572.5,33.5,606.0,193.75,99.795,341529.325
DAOH201711,15,Pittsburgh,DAOH,Dayton,201711,47013.965,481.5,6011.25,552.5,31.0,583.5,186.75,99.8125,307218.8425
DAOH201712,15,Pittsburgh,DAOH,Dayton,201712,54097.735,405.0,5145.25,431.25,30.0,461.25,155.5,99.8575,341805.5475
DAOH201801,15,Pittsburgh,DAOH,Dayton,201801,37875.22,514.25,6216.5,502.75,30.0,532.75,168.75,99.8175,250715.4675
DAOH201802,15,Pittsburgh,DAOH,Dayton,201802,48129.1325,518.5,6388.5,460.5,21.0,481.5,155.25,99.9,294717.555
DAOH201803,15,Pittsburgh,DAOH,Dayton,201803,32524.81,377.0,4303.333333333333,391.83333333333326,18.33333333333333,410.16666666666674,128.5,99.9,199246.745
DAOH201804,15,Pittsburgh,DAOH,Dayton,201804,51047.7675,566.25,6315.75,509.5,32.0,541.5,192.25,99.82,324445.11
DAOH201805,15,Pittsburgh,DAOH,Dayton,201805,61030.555,577.5,7023.0,595.75,29.0,624.75,202.0,99.785,303358.24
DAOH201806,15,Pittsburgh,DAOH,Dayton,201806,61426.76,543.0,6728.5,621.5,29.75,651.25,196.5,99.85,342514.6425
DAOH201807,15,Pittsburgh,DAOH,Dayton,201807,58541.0925,540.25,7382.0,632.0,34.75,666.75,214.75,99.84,413204.6075
DAOH201808,15,Pittsburgh,DAOH,Dayton,201808,55273.565,609.75,7785.5,597.75,32.5,630.25,212.25,99.84,301186.785
DAOH201809,15,Pittsburgh,DAOH,Dayton,201809,50729.3325,519.25,6274.75,616.0,24.0,640.0,194.75,99.8725,263466.5525
DAOH201810,15,Pittsburgh,DAOH,Dayton,201810,70027.72,639.5,8421.25,904.75,38.0,942.75,269.5,99.7875,407858.9925
DAOH201811,15,Pittsburgh,DAOH,Dayton,201811,75239.81999999999,720.6666666666665,9645.333333333334,799.3333333333335,28.0,827.3333333333335,285.6666666666667,99.80333333333333,414645.24333333335
DAOH201812,15,Pittsburgh,DAOH,Dayton,201812,61224.02,495.75,7187.5,662.0,24.25,686.25,222.0,99.855,403407.405
DAOH201901,15,Pittsburgh,DAOH,Dayton,201901,45466.0175,625.0,7818.25,617.25,21.5,638.75,219.0,99.7875,216307.635
DAOH201902,15,Pittsburgh,DAOH,Dayton,201902,44141.0325,517.75,6343.25,460.0,27.0,487.0,182.0,99.8275,202627.92
DAOH201903,15,Pittsburgh,DAOH,Dayton,201903,59306.73,529.5,7413.0,574.5,30.75,605.25,203.0,99.805,351571.8525
ERPA201701,15,Pittsburgh,ERPA,Erie,201701,38250.485,360.0,3429.5,300.0,56.0,356.0,161.5,99.83,196619.865
ERPA201702,15,Pittsburgh,ERPA,Erie,201702,46772.875,342.0,3018.0,362.5,32.5,395.0,148.5,99.905,214086.955
ERPA201703,15,Pittsburgh,ERPA,Erie,201703,62516.98,431.0,4105.5,479.0,55.0,534.0,190.0,99.845,302626.575
ERPA201704,15,Pittsburgh,ERPA,Erie,201704,53807.815,367.0,3943.0,434.5,35.0,469.5,146.5,99.935,255577.065
ERPA201705,15,Pittsburgh,ERPA,Erie,201705,47386.68,377.0,3440.0,285.5,27.0,312.5,134.0,99.895,237309.57
ERPA201706,15,Pittsburgh,ERPA,Erie,201706,52642.975,406.5,3638.0,284.5,51.0,335.5,129.0,99.945,335587.675
ERPA201707,15,Pittsburgh,ERPA,Erie,201707,45794.565,368.0,3767.5,294.0,56.5,350.5,132.5,99.935,233504.36
ERPA201708,15,Pittsburgh,ERPA,Erie,201708,76046.9,452.5,4486.0,345.0,38.0,383.0,195.5,99.755,423651.855
ERPA201709,15,Pittsburgh,ERPA,Erie,201709,87535.38,396.0,3883.5,341.5,42.5,384.0,167.5,99.83,695643.075
ERPA201710,15,Pittsburgh,ERPA,Erie,201710,70933.825,425.5,3810.5,397.0,64.0,461.0,180.0,99.8,338606.685
ERPA201711,15,Pittsburgh,ERPA,Erie,201711,80515.945,385.0,3980.0,317.5,63.0,380.5,159.5,99.79,395273.545
ERPA201712,15,Pittsburgh,ERPA,Erie,201712,45727.86,373.5,3911.5,342.5,67.5,410.0,169.5,99.78,301119.885
ERPA201801,15,Pittsburgh,ERPA,Erie,201801,58490.935,414.0,3590.5,313.5,52.0,365.5,160.0,99.805,320440.045
ERPA201802,15,Pittsburgh,ERPA,Erie,201802,56302.29,399.5,3785.5,349.0,59.0,408.0,176.5,99.78,359940.785
ERPA201803,15,Pittsburgh,ERPA,Erie,201803,57627.87,426.5,4257.0,351.5,56.0,407.5,151.5,99.855,325173.255
ERPA201804,15,Pittsburgh,ERPA,Erie,201804,53233.44,419.5,3877.0,302.5,90.5,393.0,151.5,99.74,317906.405
ERPA201805,15,Pittsburgh,ERPA,Erie,201805,93484.75,932.0,8792.0,745.0,141.0,886.0,362.0,99.55,699213.02
ERPA201806,15,Pittsburgh,ERPA,Erie,201806,104443.39,769.0,6659.0,574.0,75.0,649.0,313.0,99.66,645200.54
ERPA201807,15,Pittsburgh,ERPA,Erie,201807,127731.35,816.0,7179.0,593.0,82.0,675.0,296.0,99.78,784892.71
ERPA201808,15,Pittsburgh,ERPA,Erie,201808,103974.44,930.0,9223.0,689.0,97.0,786.0,344.0,99.69,537208.59
ERPA201809,15,Pittsburgh,ERPA,Erie,201809,97256.62,749.0,6604.0,506.0,64.0,570.0,260.0,99.65,492404.07
ERPA201810,15,Pittsburgh,ERPA,Erie,201810,132198.05,993.0,9448.0,691.0,53.0,744.0,323.0,99.63,696935.72
ERPA201811,15,Pittsburgh,ERPA,Erie,201811,127470.07,768.0,6816.0,639.0,58.0,697.0,326.0,99.42,638804.13
ERPA201812,15,Pittsburgh,ERPA,Erie,201812,41443.315,353.0,2897.5,235.5,36.5,272.0,139.0,99.735,202532.255
ERPA201901,15,Pittsburgh,ERPA,Erie,201901,80225.03,457.5,4438.5,379.5,22.0,401.5,157.0,99.85,477051.78
ERPA201902,15,Pittsburgh,ERPA,Erie,201902,61844.235,449.5,4359.5,349.5,44.5,394.0,185.5,99.83,290491.16
ERPA201903,15,Pittsburgh,ERPA,Erie,201903,63754.255,443.0,4248.5,415.0,40.0,455.0,191.0,99.725,299117.405
GRPA201701,15,Pittsburgh,GRPA,Greensburg,201701,,,,,,,,,
GRPA201702,15,Pittsburgh,GRPA,Greensburg,201702,,,,,,,,,
GRPA201703,15,Pittsburgh,GRPA,Greensburg,201703,,,,,,,,,
GRPA201704,15,Pittsburgh,GRPA,Greensburg,201704,,,,,,,,,
GRPA201705,15,Pittsburgh,GRPA,Greensburg,201705,,,,,,,,,
GRPA201706,15,Pittsburgh,GRPA,Greensburg,201706,,,,,,,,,
GRPA201707,15,Pittsburgh,GRPA,Greensburg,201707,,,,,,,,,
GRPA201708,15,Pittsburgh,GRPA,Greensburg,201708,,,,,,,,,
GRPA201709,15,Pittsburgh,GRPA,Greensburg,201709,,,,,,,,,
GRPA201710,15,Pittsburgh,GRPA,Greensburg,201710,,,,,,,,,
GRPA201711,15,Pittsburgh,GRPA,Greensburg,201711,,,,,,,,,
GRPA201712,15,Pittsburgh,GRPA,Greensburg,201712,,,,,,,,,
GRPA201801,15,Pittsburgh,GRPA,Greensburg,201801,,,,,,,,,
GRPA201802,15,Pittsburgh,GRPA,Greensburg,201802,,,,,,,,,
GRPA201803,15,Pittsburgh,GRPA,Greensburg,201803,,,,,,,,,
GRPA201804,15,Pittsburgh,GRPA,Greensburg,201804,,,,,,,,,
GRPA201805,15,Pittsburgh,GRPA,Greensburg,201805,,,,,,,,,
GRPA201806,15,Pittsburgh,GRPA,Greensburg,201806,,,,,,,,,
GRPA201807,15,Pittsburgh,GRPA,Greensburg,201807,,,,,,,,,
GRPA201808,15,Pittsburgh,GRPA,Greensburg,201808,,,,,,,,,
GRPA201809,15,Pittsburgh,GRPA,Greensburg,201809,,,,,,,,,
GRPA201810,15,Pittsburgh,GRPA,Greensburg,201810,,,,,,,,,
GRPA201811,15,Pittsburgh,GRPA,Greensburg,201811,,,,,,,,,
GRPA201812,15,Pittsburgh,GRPA,Greensburg,201812,,,,,,,,,
GRPA201901,15,Pittsburgh,GRPA,Greensburg,201901,,,,,,,,,
GRPA201902,15,Pittsburgh,GRPA,Greensburg,201902,,,,,,,,,
GRPA201903,15,Pittsburgh,GRPA,Greensburg,201903,,,,,,,,,
LEKY201701,15,Pittsburgh,LEKY,Lexington,201701,84603.90199999999,691.0,8780.8,595.8,69.2,665.0,214.8,99.74,629732.284
LEKY201702,15,Pittsburgh,LEKY,Lexington,201702,92458.82,646.8,8052.0,546.6,95.8,642.4,203.6,99.8,736185.354
LEKY201703,15,Pittsburgh,LEKY,Lexington,201703,78481.545,634.8333333333334,8138.5,503.33333333333326,42.16666666666666,545.5,206.83333333333331,99.74166666666666,533142.0916666667
LEKY201704,15,Pittsburgh,LEKY,Lexington,201704,67284.68333333332,535.5,7029.166666666668,404.83333333333326,43.66666666666666,448.5,172.5,99.73333333333332,512316.14166666655
LEKY201705,15,Pittsburgh,LEKY,Lexington,201705,73930.02,481.8571428571428,6480.714285714284,403.4285714285714,47.42857142857143,450.8571428571428,157.42857142857142,99.77857142857141,514532.5657142857
